Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,MSX1,-1.31,9.50E-02,1.06,AZD6738
HCT116,MSX2,-0.73,0.234,1.07,AZD6738
HCT116,MT3,-0.68,0.25,1.06,AZD6738
HCT116,MTA1,-0.73,0.233,1.07,AZD6738
HCT116,MTA2,0.46,0.677,0.99,AZD6738
HCT116,MTA3,-0.25,0.401,1.02,AZD6738
HCT116,MTAP,0.41,0.659,0.993,AZD6738
HCT116,MTBP,1.5,0.933,0.995,AZD6738
HCT116,MTCH1,-2.04,0.0206,0.909,AZD6738
HCT116,MTCH2,-0.71,0.238,1.06,AZD6738
HCT116,MTCP1,0.22,0.589,0.998,AZD6738
HCT116,MTDH,-2.02,0.0218,0.896,AZD6738
HCT116,MTERFD1,0.38,0.649,0.991,AZD6738
HCT116,MTERFD2,0.11,0.542,1,AZD6738
HCT116,MTF1,1.85,0.968,0.998,AZD6738
HCT116,MTF2,-2.17,0.015,0.894,AZD6738
HCT116,MTFMT,0.5,0.692,0.99,AZD6738
HCT116,MTFP1,0.55,0.709,0.988,AZD6738
HCT116,MTFR1L,-0.36,0.359,1.03,AZD6738
HCT116,MTFR2,0.27,0.608,0.995,AZD6738
HCT116,MTG1,2.69,0.996,1,AZD6738
HCT116,MTHFD1,-0.88,0.188,1.08,AZD6738
HCT116,MTHFD1L,-0.55,0.292,1.04,AZD6738
HCT116,MTHFD2,0.36,0.64,0.99,AZD6738
HCT116,MTHFR,1.14,0.873,0.987,AZD6738
HCT116,MTHFS,1.55,0.939,0.996,AZD6738
HCT116,MTHFSD,0.57,0.715,0.988,AZD6738
HCT116,MTIF2,2.03,0.979,1,AZD6738
HCT116,MTL5,0.2,0.579,0.999,AZD6738
HCT116,MTM1,-0.43,0.333,1.03,AZD6738
HCT116,MTMR1,0.98,0.836,0.987,AZD6738
HCT116,MTMR10,-0.61,0.27,1.05,AZD6738
HCT116,MTMR11,0.53,0.703,0.989,AZD6738
HCT116,MTMR12,-0.47,0.321,1.03,AZD6738
HCT116,MTMR14,0.4,0.657,0.992,AZD6738
HCT116,MTMR2,0.07,0.528,1,AZD6738
HCT116,MTMR3,0.12,0.548,1,AZD6738
HCT116,MTMR4,1.61,0.947,0.996,AZD6738
HCT116,MTMR6,0.45,0.675,0.99,AZD6738
HCT116,MTMR7,-0.26,0.399,1.02,AZD6738
HCT116,MTMR8,-0.08,0.466,1.01,AZD6738
HCT116,MTMR9,0.06,0.526,1.01,AZD6738
HCT116,MTNR1A,0.39,0.653,0.992,AZD6738
HCT116,MTNR1B,0.44,0.67,0.99,AZD6738
HCT116,MTO1,1.85,0.968,0.998,AZD6738
HCT116,MTOR,2.02,0.978,0.999,AZD6738
HCT116,MTPAP,-0.22,0.413,1.02,AZD6738
HCT116,MTPN,-0.09,0.465,1.01,AZD6738
HCT116,MTR,-0.43,0.335,1.03,AZD6738
HCT116,MTRF1,0.65,0.742,0.988,AZD6738
HCT116,MTRR,-1.8,0.0361,1,AZD6738
HCT116,MTSS1,0,0.5,1.01,AZD6738
HCT116,MTSS1L,-0.67,0.251,1.06,AZD6738
HCT116,MTTP,-0.79,0.216,1.07,AZD6738
HCT116,MTUS1,-1.12,0.132,1.07,AZD6738
HCT116,MTUS2,0.96,0.833,0.987,AZD6738
HCT116,MTX1,2.25,0.988,1,AZD6738
HCT116,MTX2,0.69,0.754,0.986,AZD6738
HCT116,MTX3,0.64,0.739,0.988,AZD6738
HCT116,MUC1,-0.57,0.285,1.04,AZD6738
HCT116,MUC12,-2.34,0.00968,0.9,AZD6738
HCT116,MUC13,0.56,0.712,0.987,AZD6738
HCT116,MUC15,0.33,0.628,0.992,AZD6738
HCT116,MUC16,-0.52,0.303,1.03,AZD6738
HCT116,MUC17,-0.87,0.191,1.07,AZD6738
HCT116,MUC2,0.02,0.51,1,AZD6738
HCT116,MUC20,-1.94,0.0262,0.911,AZD6738
HCT116,MUC21,-0.31,0.378,1.03,AZD6738
HCT116,MUC22,0.5,0.693,0.991,AZD6738
HCT116,MUC4,0.1,0.541,1.01,AZD6738
HCT116,MUC5B,0.11,0.543,1,AZD6738
HCT116,MUC6,-0.91,0.18,1.08,AZD6738
HCT116,MUCL1,0.25,0.597,0.996,AZD6738
HCT116,MUL1,-0.35,0.364,1.03,AZD6738
HCT116,MUM1,-1.05,0.146,1.08,AZD6738
HCT116,MUM1L1,-0.46,0.323,1.03,AZD6738
HCT116,MURC,-1.52,0.0641,1.05,AZD6738
HCT116,MUS81,-0.56,0.287,1.04,AZD6738
HCT116,MUSK,0.2,0.578,0.999,AZD6738
HCT116,MUT,-1.86,0.0312,0.946,AZD6738
HCT116,MUTYH,1.48,0.931,0.994,AZD6738
HCT116,MVB12A,1.18,0.882,0.988,AZD6738
HCT116,MVB12B,-1.66,0.0482,1.04,AZD6738
HCT116,MVD,0.72,0.765,0.984,AZD6738
HCT116,MVK,-0.26,0.396,1.02,AZD6738
HCT116,MVP,0.94,0.827,0.986,AZD6738
HCT116,MX1,-0.11,0.456,1.01,AZD6738
HCT116,MX2,0.06,0.522,1.01,AZD6738
HCT116,MXD1,0.23,0.591,0.998,AZD6738
HCT116,MXD3,0.42,0.665,0.991,AZD6738
HCT116,MXD4,-0.38,0.351,1.03,AZD6738
HCT116,MXI1,-0.39,0.35,1.03,AZD6738
HCT116,MXRA5,-0.12,0.451,1.02,AZD6738
HCT116,MXRA7,-0.21,0.417,1.02,AZD6738
HCT116,MXRA8,1.68,0.954,0.997,AZD6738
HCT116,MYADM,-1.01,0.155,1.08,AZD6738
HCT116,MYADML2,-0.06,0.475,1.01,AZD6738
HCT116,MYB,0.13,0.55,1,AZD6738
HCT116,MYBBP1A,-0.94,0.174,1.08,AZD6738
HCT116,MYBL1,-1.36,0.0873,1.08,AZD6738
HCT116,MYBL2,1.75,0.96,0.997,AZD6738
HCT116,MYBPC1,0.35,0.637,0.99,AZD6738
HCT116,MYBPC2,-1.54,0.0621,1.06,AZD6738
HCT116,MYBPC3,-0.49,0.312,1.03,AZD6738
HCT116,MYBPH,0.42,0.662,0.991,AZD6738
HCT116,MYBPHL,-0.84,0.2,1.08,AZD6738
HCT116,MYC,2.3,0.989,1,AZD6738
HCT116,MYCBP2,-0.62,0.266,1.05,AZD6738
HCT116,MYCBPAP,-0.72,0.237,1.06,AZD6738
HCT116,MYCN,0.21,0.583,0.998,AZD6738
HCT116,MYCT1,0.67,0.748,0.987,AZD6738
HCT116,MYD88,0.89,0.812,0.984,AZD6738
HCT116,MYEF2,-1.01,0.156,1.08,AZD6738
HCT116,MYEOV,0.58,0.719,0.988,AZD6738
HCT116,MYEOV2,1.71,0.957,0.997,AZD6738
HCT116,MYF5,-0.68,0.248,1.06,AZD6738
HCT116,MYF6,-0.53,0.297,1.03,AZD6738
HCT116,MYH1,-2.09,0.0182,0.901,AZD6738
HCT116,MYH10,-1.76,0.0389,0.996,AZD6738
HCT116,MYH11,0.21,0.581,0.998,AZD6738
HCT116,MYH13,0.63,0.737,0.987,AZD6738
HCT116,MYH14,0.32,0.626,0.994,AZD6738
HCT116,MYH15,-0.03,0.487,1.01,AZD6738
HCT116,MYH2,0.37,0.645,0.991,AZD6738
HCT116,MYH3,0.76,0.776,0.985,AZD6738
HCT116,MYH4,0.48,0.686,0.989,AZD6738
HCT116,MYH6,0.76,0.778,0.984,AZD6738
HCT116,MYH7,-0.43,0.333,1.03,AZD6738
HCT116,MYH7B,2,0.977,0.999,AZD6738
HCT116,MYH8,-0.84,0.199,1.08,AZD6738
HCT116,MYH9,-2.02,0.0219,0.895,AZD6738
HCT116,MYL1,1.18,0.881,0.988,AZD6738
HCT116,MYL10,0.35,0.637,0.99,AZD6738
HCT116,MYL2,0.62,0.732,0.988,AZD6738
HCT116,MYL3,-0.47,0.321,1.03,AZD6738
HCT116,MYL4,-0.74,0.229,1.07,AZD6738
HCT116,MYL5,1.23,0.89,0.989,AZD6738
HCT116,MYL6,-0.35,0.361,1.03,AZD6738
HCT116,MYL6B,0.46,0.677,0.99,AZD6738
HCT116,MYL7,-0.22,0.412,1.02,AZD6738
HCT116,MYL9,0.11,0.542,1,AZD6738
HCT116,MYLIP,0.66,0.745,0.988,AZD6738
HCT116,MYLK,0.31,0.623,0.994,AZD6738
HCT116,MYLK2,0.34,0.631,0.992,AZD6738
HCT116,MYLK3,-0.97,0.167,1.08,AZD6738
HCT116,MYLK4,0.68,0.751,0.986,AZD6738
HCT116,MYLPF,2.46,0.993,1,AZD6738
HCT116,MYNN,1.15,0.875,0.987,AZD6738
HCT116,MYO10,-0.96,0.168,1.08,AZD6738
HCT116,MYO15A,0.41,0.661,0.992,AZD6738
HCT116,MYO16,-0.36,0.36,1.03,AZD6738
HCT116,MYO18A,-0.17,0.432,1.02,AZD6738
HCT116,MYO18B,-1.97,0.0242,0.905,AZD6738
HCT116,MYO19,0.03,0.513,1.01,AZD6738
HCT116,MYO1A,-1.25,0.105,1.07,AZD6738
HCT116,MYO1B,-0.06,0.478,1.01,AZD6738
HCT116,MYO1C,-0.94,0.174,1.08,AZD6738
HCT116,MYO1D,-0.73,0.232,1.07,AZD6738
HCT116,MYO1E,-0.15,0.44,1.02,AZD6738
HCT116,MYO1F,1.06,0.856,0.986,AZD6738
HCT116,MYO1G,-1.06,0.146,1.08,AZD6738
HCT116,MYO1H,0.18,0.572,0.998,AZD6738
HCT116,MYO3A,0.71,0.761,0.984,AZD6738
HCT116,MYO3B,1.24,0.892,0.989,AZD6738
HCT116,MYO5A,-1.61,0.0534,1.04,AZD6738
HCT116,MYO5B,-0.1,0.461,1.01,AZD6738
HCT116,MYO5C,-0.63,0.266,1.05,AZD6738
HCT116,MYO6,0.9,0.817,0.984,AZD6738
HCT116,MYO7A,0.72,0.765,0.984,AZD6738
HCT116,MYO7B,0.78,0.783,0.983,AZD6738
HCT116,MYO9A,0.67,0.748,0.987,AZD6738
HCT116,MYO9B,-0.61,0.27,1.05,AZD6738
HCT116,MYOC,-1.08,0.141,1.08,AZD6738
HCT116,MYOCD,0.41,0.659,0.992,AZD6738
HCT116,MYOD1,-0.31,0.378,1.03,AZD6738
HCT116,MYOF,0.13,0.553,1,AZD6738
HCT116,MYOG,-0.48,0.317,1.03,AZD6738
HCT116,MYOM1,-0.36,0.361,1.03,AZD6738
HCT116,MYOM2,-0.27,0.392,1.02,AZD6738
HCT116,MYOM3,-0.84,0.202,1.08,AZD6738
HCT116,MYOT,-0.56,0.288,1.04,AZD6738
HCT116,MYOZ1,0.09,0.535,1,AZD6738
HCT116,MYOZ2,-1.13,0.128,1.08,AZD6738
HCT116,MYOZ3,0.84,0.801,0.984,AZD6738
HCT116,MYPN,-0.3,0.383,1.03,AZD6738
HCT116,MYPOP,1.24,0.892,0.989,AZD6738
HCT116,MYRF,1.24,0.893,0.989,AZD6738
HCT116,MYRFL,-0.38,0.352,1.03,AZD6738
HCT116,MYRIP,0.41,0.657,0.992,AZD6738
HCT116,MYSM1,-1.4,0.0813,1.08,AZD6738
HCT116,MYT1,0.7,0.759,0.985,AZD6738
HCT116,MYT1L,0.99,0.84,0.986,AZD6738
HCT116,MZB1,-0.66,0.253,1.05,AZD6738
HCT116,MZF1,-1.22,0.111,1.07,AZD6738
HCT116,N4BP1,-1.55,0.0608,1.06,AZD6738
HCT116,N4BP2,0.66,0.744,0.988,AZD6738
HCT116,N4BP2L1,-0.71,0.24,1.06,AZD6738
HCT116,N4BP2L2,0.31,0.622,0.995,AZD6738
HCT116,N4BP3,-0.26,0.397,1.02,AZD6738
HCT116,N6AMT1,2.73,0.997,1,AZD6738
HCT116,N6AMT2,1.88,0.97,0.998,AZD6738
HCT116,NAA10,1.74,0.959,0.997,AZD6738
HCT116,NAA11,-2.04,0.0208,0.898,AZD6738
HCT116,NAA15,0.57,0.714,0.988,AZD6738
HCT116,NAA16,-0.11,0.455,1.02,AZD6738
HCT116,NAA20,-1.79,0.0368,0.998,AZD6738
HCT116,NAA25,-0.87,0.193,1.08,AZD6738
HCT116,NAA30,1.43,0.923,0.994,AZD6738
HCT116,NAA35,-0.96,0.168,1.08,AZD6738
HCT116,NAA40,-1.83,0.0336,0.972,AZD6738
HCT116,NAA60,-0.76,0.225,1.07,AZD6738
HCT116,NAAA,-0.21,0.418,1.02,AZD6738
HCT116,NAALAD2,-0.61,0.27,1.05,AZD6738
HCT116,NAALADL1,0.16,0.563,0.999,AZD6738
HCT116,NAALADL2,-0.34,0.366,1.03,AZD6738
HCT116,NAB1,-0.17,0.433,1.02,AZD6738
HCT116,NAB2,-0.43,0.335,1.03,AZD6738
HCT116,NABP1,-0.92,0.179,1.08,AZD6738
HCT116,NABP2,2.84,0.998,1,AZD6738
HCT116,NACA,-0.1,0.462,1.01,AZD6738
HCT116,NACAD,1.45,0.926,0.994,AZD6738
HCT116,NACC1,-1.5,0.0664,1.04,AZD6738
HCT116,NACC2,-0.42,3.36E-01,1.03E+00,AZD6738
HCT116,NADK,-3.14,0.000854,0.415,AZD6738
HCT116,NADSYN1,-0.88,0.19,1.07,AZD6738
HCT116,NAE1,1.74,0.959,0.997,AZD6738
HCT116,NAF1,0.91,0.819,0.984,AZD6738
HCT116,NAGA,0.38,0.647,0.991,AZD6738
HCT116,NAGK,-0.03,0.488,1.01,AZD6738
HCT116,NAGLU,0.44,0.671,0.99,AZD6738
HCT116,NAGPA,1.07,0.859,0.987,AZD6738
HCT116,NAGS,-2.13,0.0168,0.905,AZD6738
HCT116,NAIF1,-1.08,0.14,1.08,AZD6738
HCT116,NAIP,-0.18,0.428,1.02,AZD6738
HCT116,NALCN,-0.76,0.225,1.07,AZD6738
HCT116,NANOGNB,-0.24,0.404,1.02,AZD6738
HCT116,NANOS1,2.36,0.991,1,AZD6738
HCT116,NANOS2,2.34,0.99,1,AZD6738
HCT116,NANOS3,-0.1,0.46,1.02,AZD6738
HCT116,NANP,0.17,0.566,0.999,AZD6738
HCT116,NANS,-0.37,0.357,1.03,AZD6738
HCT116,NAP1L2,-0.52,0.301,1.03,AZD6738
HCT116,NAP1L3,0.35,0.637,0.99,AZD6738
HCT116,NAP1L4,0.22,0.588,0.998,AZD6738
HCT116,NAP1L5,0.55,0.709,0.988,AZD6738
HCT116,NAPB,1.16,0.878,0.988,AZD6738
HCT116,NAPEPLD,1.02,0.846,0.986,AZD6738
HCT116,NAPG,-0.64,0.26,1.05,AZD6738
HCT116,NAPRT1,1.81,0.965,0.998,AZD6738
HCT116,NAPSA,-1.54,0.0612,1.06,AZD6738
HCT116,NARF,-0.36,0.358,1.03,AZD6738
HCT116,NARFL,0.43,0.668,0.991,AZD6738
HCT116,NARG2,1.02,0.847,0.986,AZD6738
HCT116,NARS2,-0.06,0.477,1.01,AZD6738
HCT116,NASP,0.88,0.812,0.984,AZD6738
HCT116,NAT10,0.39,0.65,0.991,AZD6738
HCT116,NAT14,0.22,0.588,0.998,AZD6738
HCT116,NAT16,-0.71,0.238,1.06,AZD6738
HCT116,NAT6,0.12,0.547,1,AZD6738
HCT116,NAT9,-0.07,0.471,1.01,AZD6738
HCT116,NAV1,0.93,0.823,0.985,AZD6738
HCT116,NAV2,-0.75,0.227,1.07,AZD6738
HCT116,NAV3,-0.05,0.481,1.01,AZD6738
HCT116,NBAS,-1.83,0.0335,0.973,AZD6738
HCT116,NBEA,1.37,0.915,0.993,AZD6738
HCT116,NBEAL1,-0.36,0.361,1.03,AZD6738
HCT116,NBEAL2,-0.39,0.349,1.03,AZD6738
HCT116,NBN,0.25,0.6,0.994,AZD6738
HCT116,NBPF3,-1.66,0.0481,1.04,AZD6738
HCT116,NBR1,-0.65,0.258,1.05,AZD6738
HCT116,NCALD,1.49,0.932,0.994,AZD6738
HCT116,NCAM1,0.47,0.679,0.99,AZD6738
HCT116,NCAM2,0.75,0.773,0.984,AZD6738
HCT116,NCAN,-0.18,0.429,1.02,AZD6738
HCT116,NCAPD2,0.45,0.673,0.99,AZD6738
HCT116,NCAPD3,1.4,0.919,0.993,AZD6738
HCT116,NCAPG,1.5,0.933,0.995,AZD6738
HCT116,NCAPG2,0.17,0.567,0.999,AZD6738
HCT116,NCAPH,-2.34,0.0096,0.897,AZD6738
HCT116,NCAPH2,2.24,0.987,1,AZD6738
HCT116,NCBP1,0.54,0.707,0.989,AZD6738
HCT116,NCBP2,-0.02,0.493,1.01,AZD6738
HCT116,NCBP2L,0.38,0.648,0.991,AZD6738
HCT116,NCCRP1,0.05,0.521,1.01,AZD6738
HCT116,NCDN,-0.97,0.167,1.08,AZD6738
HCT116,NCEH1,0.28,0.609,0.995,AZD6738
HCT116,NCF2,0.28,0.611,0.995,AZD6738
HCT116,NCF4,-0.17,0.432,1.02,AZD6738
HCT116,NCK1,-1.24,0.107,1.07,AZD6738
HCT116,NCK2,0.1,0.541,1.01,AZD6738
HCT116,NCKAP1,0.69,0.755,0.986,AZD6738
HCT116,NCKAP1L,-1.53,0.0628,1.06,AZD6738
HCT116,NCKAP5,0.53,0.703,0.989,AZD6738
HCT116,NCKAP5L,-0.49,0.311,1.03,AZD6738
HCT116,NCKIPSD,-1.05,0.148,1.08,AZD6738
HCT116,NCL,-1.41,0.0787,1.08,AZD6738
HCT116,NCLN,2,0.977,0.999,AZD6738
HCT116,NCMAP,-0.58,0.281,1.04,AZD6738
HCT116,NCOA1,0.08,0.531,1,AZD6738
HCT116,NCOA2,-0.81,0.21,1.07,AZD6738
HCT116,NCOA3,-1.21,0.114,1.08,AZD6738
HCT116,NCOA4,0.61,0.728,0.989,AZD6738
HCT116,NCOA5,-0.22,0.412,1.02,AZD6738
HCT116,NCOA6,-1.49,0.0678,1.05,AZD6738
HCT116,NCOA7,-0.76,0.222,1.07,AZD6738
HCT116,NCOR1,-0.05,0.482,1.01,AZD6738
HCT116,NCOR2,1.25,0.894,0.989,AZD6738
HCT116,NCR1,0.05,0.52,1.01,AZD6738
HCT116,NCR2,-0.67,0.25,1.06,AZD6738
HCT116,NCR3,-0.79,0.214,1.07,AZD6738
HCT116,NCR3LG1,-0.11,0.456,1.01,AZD6738
HCT116,NCS1,-0.47,0.319,1.03,AZD6738
HCT116,NCSTN,-0.26,0.398,1.02,AZD6738
HCT116,NDC80,-1.66,0.0483,1.04,AZD6738
HCT116,NDE1,0.68,0.751,0.986,AZD6738
HCT116,NDEL1,-0.51,0.305,1.03,AZD6738
HCT116,NDFIP1,0.92,0.821,0.985,AZD6738
HCT116,NDFIP2,-0.92,0.178,1.08,AZD6738
HCT116,NDN,1.32,0.907,0.991,AZD6738
HCT116,NDNF,-1.56,0.0593,1.06,AZD6738
HCT116,NDNL2,1.56,0.941,0.996,AZD6738
HCT116,NDOR1,0.51,0.695,0.991,AZD6738
HCT116,NDP,-0.54,0.295,1.03,AZD6738
HCT116,NDRG1,-1.31,0.095,1.06,AZD6738
HCT116,NDRG2,-1.04,0.149,1.08,AZD6738
HCT116,NDRG3,0.52,0.698,0.99,AZD6738
HCT116,NDRG4,0.98,0.837,0.987,AZD6738
HCT116,NDST1,0.69,0.754,0.986,AZD6738
HCT116,NDST2,0.86,0.805,0.984,AZD6738
HCT116,NDST3,0.42,0.663,0.991,AZD6738
HCT116,NDST4,0.26,0.601,0.994,AZD6738
HCT116,NDUFA10,0.48,0.686,0.989,AZD6738
HCT116,NDUFA11,2.2,0.986,1,AZD6738
HCT116,NDUFA12,-0.51,0.305,1.03,AZD6738
HCT116,NDUFA13,2.55,0.995,1,AZD6738
HCT116,NDUFA2,-0.3,0.382,1.03,AZD6738
HCT116,NDUFA3,0.95,0.828,0.986,AZD6738
HCT116,NDUFA4L2,-0.92,0.178,1.08,AZD6738
HCT116,NDUFA5,0.63,0.735,0.988,AZD6738
HCT116,NDUFA6,1.28,0.9,0.989,AZD6738
HCT116,NDUFA7,-2.46,0.00686,0.821,AZD6738
HCT116,NDUFA8,2.27,0.988,1,AZD6738
HCT116,NDUFA9,1.11,0.866,0.987,AZD6738
HCT116,NDUFAB1,0.78,0.783,0.983,AZD6738
HCT116,NDUFAF3,2.42,0.992,1,AZD6738
HCT116,NDUFAF5,0.37,0.643,0.991,AZD6738
HCT116,NDUFAF6,3.5,1,1,AZD6738
HCT116,NDUFAF7,-1.42,0.0783,1.08,AZD6738
HCT116,NDUFB1,0.39,0.652,0.992,AZD6738
HCT116,NDUFB10,2.33,0.99,1,AZD6738
HCT116,NDUFB11,0.22,0.586,0.998,AZD6738
HCT116,NDUFB2,1.56,0.941,0.996,AZD6738
HCT116,NDUFB4,-1.94,0.0264,0.912,AZD6738
HCT116,NDUFB5,1.34,0.91,0.991,AZD6738
HCT116,NDUFB7,0.36,0.64,0.99,AZD6738
HCT116,NDUFB8,0.16,0.563,0.999,AZD6738
HCT116,NDUFB9,0.49,0.687,0.989,AZD6738
HCT116,NDUFS1,1.14,0.873,0.988,AZD6738
HCT116,NDUFS2,1.6,0.945,0.996,AZD6738
HCT116,NDUFS3,1.4,0.92,0.993,AZD6738
HCT116,NDUFS4,0.15,0.559,1,AZD6738
HCT116,NDUFS6,2.58,0.995,1,AZD6738
HCT116,NDUFS7,0.47,0.683,0.99,AZD6738
HCT116,NDUFS8,2.09,0.982,1,AZD6738
HCT116,NDUFV1,-0.72,0.237,1.06,AZD6738
HCT116,NDUFV2,-0.74,0.23,1.07,AZD6738
HCT116,NDUFV3,0.26,0.601,0.994,AZD6738
HCT116,NEB,0.41,0.66,0.992,AZD6738
HCT116,NEBL,-0.12,0.453,1.02,AZD6738
HCT116,NECAB1,0.53,0.701,0.99,AZD6738
HCT116,NECAB2,-0.61,0.27,1.05,AZD6738
HCT116,NECAB3,1.69,0.954,0.997,AZD6738
HCT116,NECAP1,-0.47,0.32,1.03,AZD6738
HCT116,NECAP2,0.34,0.632,0.991,AZD6738
HCT116,NEDD1,0.56,0.712,0.987,AZD6738
HCT116,NEDD4,-0.04,0.485,1.01,AZD6738
HCT116,NEDD4L,-0.68,0.25,1.06,AZD6738
HCT116,NEDD9,-0.2,0.422,1.02,AZD6738
HCT116,NEFH,-0.67,0.252,1.05,AZD6738
HCT116,NEFM,0.06,0.525,1.01,AZD6738
HCT116,NEGR1,0.52,0.697,0.991,AZD6738
HCT116,NEIL1,-0.44,0.329,1.03,AZD6738
HCT116,NEIL2,0.28,0.612,0.994,AZD6738
HCT116,NEIL3,2.2,0.986,1,AZD6738
HCT116,NEK1,1.65,0.951,0.997,AZD6738
HCT116,NEK10,-0.27,0.392,1.02,AZD6738
HCT116,NEK11,0.81,0.79,0.984,AZD6738
HCT116,NEK3,-1.22,0.111,1.07,AZD6738
HCT116,NEK4,0.86,0.805,0.984,AZD6738
HCT116,NEK5,-0.24,0.407,1.02,AZD6738
HCT116,NEK6,1.72,0.957,0.997,AZD6738
HCT116,NEK7,0.13,0.551,1,AZD6738
HCT116,NEK8,-0.35,0.364,1.03,AZD6738
HCT116,NEK9,0.73,0.767,0.984,AZD6738
HCT116,NELFA,1.45,0.926,0.994,AZD6738
HCT116,NELFB,-1.78,0.0375,0.993,AZD6738
HCT116,NELFCD,-0.17,0.434,1.02,AZD6738
HCT116,NELFE,-2.01,0.0225,0.894,AZD6738
HCT116,NELL1,0.45,0.674,0.99,AZD6738
HCT116,NELL2,-0.05,0.481,1.01,AZD6738
HCT116,NEMF,1.86,0.968,0.998,AZD6738
HCT116,NENF,0.49,0.687,0.989,AZD6738
HCT116,NEO1,-0.21,0.418,1.02,AZD6738
HCT116,NES,-1.11,0.135,1.07,AZD6738
HCT116,NET1,-0.89,0.187,1.08,AZD6738
HCT116,NETO1,-0.16,0.437,1.02,AZD6738
HCT116,NEU1,-0.1,0.46,1.02,AZD6738
HCT116,NEU2,-0.53,0.297,1.03,AZD6738
HCT116,NEU3,-0.06,0.476,1.01,AZD6738
HCT116,NEU4,0.37,0.643,0.991,AZD6738
HCT116,NEURL,1.19,0.882,0.988,AZD6738
HCT116,NEURL1B,-1.18,0.12,1.08,AZD6738
HCT116,NEURL2,0.31,0.62,0.996,AZD6738
HCT116,NEURL4,-1.29,0.099,1.07,AZD6738
HCT116,NEUROD1,1.2,0.884,0.988,AZD6738
HCT116,NEUROD2,-0.46,0.324,1.03,AZD6738
HCT116,NEUROD4,-0.46,0.323,1.03,AZD6738
HCT116,NEUROD6,-0.14,0.444,1.02,AZD6738
HCT116,NEUROG1,-1.25,0.105,1.07,AZD6738
HCT116,NEUROG2,-1.07,0.141,1.08,AZD6738
HCT116,NEUROG3,0.66,0.744,0.988,AZD6738
HCT116,NEXN,0.14,0.557,1,AZD6738
HCT116,NF1,-0.56,0.287,1.04,AZD6738
HCT116,NF2,-2.6,0.00468,0.712,AZD6738
HCT116,NFAM1,2.05,0.98,1,AZD6738
HCT116,NFASC,-1.07,0.142,1.08,AZD6738
HCT116,NFAT5,-0.14,0.444,1.02,AZD6738
HCT116,NFATC1,0,0.498,1,AZD6738
HCT116,NFATC2,-0.85,0.197,1.07,AZD6738
HCT116,NFATC2IP,-1.09,0.137,1.08,AZD6738
HCT116,NFATC3,0.61,0.729,0.988,AZD6738
HCT116,NFATC4,-0.32,0.374,1.03,AZD6738
HCT116,NFE2,-0.56,0.287,1.04,AZD6738
HCT116,NFE2L1,0.48,0.684,0.99,AZD6738
HCT116,NFE2L2,-1.23,0.109,1.08,AZD6738
HCT116,NFE2L3,-0.01,0.494,1,AZD6738
HCT116,NFIA,-0.85,0.198,1.08,AZD6738
HCT116,NFIB,-0.62,0.267,1.05,AZD6738
HCT116,NFIC,0.57,0.715,0.988,AZD6738
HCT116,NFIL3,-0.29,0.387,1.02,AZD6738
HCT116,NFIX,-0.59,0.276,1.04,AZD6738
HCT116,NFKB1,0.6,0.727,0.988,AZD6738
HCT116,NFKB2,-1.38,0.0837,1.08,AZD6738
HCT116,NFKBIA,-1.32,0.093,1.07,AZD6738
HCT116,NFKBIB,-0.23,0.411,1.02,AZD6738
HCT116,NFKBID,0.24,0.594,0.997,AZD6738
HCT116,NFKBIE,-0.76,0.222,1.07,AZD6738
HCT116,NFKBIL1,0.11,0.543,1,AZD6738
HCT116,NFKBIZ,1.19,0.883,0.988,AZD6738
HCT116,NFRKB,-0.14,0.443,1.02,AZD6738
HCT116,NFS1,-0.91,0.18,1.08,AZD6738
HCT116,NFX1,0.65,0.742,0.988,AZD6738
HCT116,NFXL1,-0.16,0.437,1.02,AZD6738
HCT116,NFYA,-0.93,0.176,1.08,AZD6738
HCT116,NFYC,2.37,0.991,1,AZD6738
HCT116,NGB,0.75,0.772,0.984,AZD6738
HCT116,NGDN,-0.69,0.244,1.06,AZD6738
HCT116,NGEF,0.45,0.673,0.99,AZD6738
HCT116,NGF,-0.67,0.252,1.05,AZD6738
HCT116,NGFR,0.16,0.564,0.999,AZD6738
HCT116,NGLY1,2.87,0.998,1,AZD6738
HCT116,NGRN,1.74,0.959,0.997,AZD6738
HCT116,NHEJ1,-1.24,0.107,1.07,AZD6738
HCT116,NHLH1,-0.25,0.401,1.02,AZD6738
HCT116,NHLH2,-0.9,0.184,1.08,AZD6738
HCT116,NHLRC1,1.07,0.857,0.986,AZD6738
HCT116,NHLRC2,-2.1,0.0181,0.897,AZD6738
HCT116,NHLRC3,0.51,0.694,0.99,AZD6738
HCT116,NHLRC4,0.8,0.789,0.984,AZD6738
HCT116,NHS,0.04,0.517,1.01,AZD6738
HCT116,NHSL1,-0.94,0.172,1.08,AZD6738
HCT116,NHSL2,0.51,0.693,0.99,AZD6738
HCT116,NICN1,1.82,0.966,0.997,AZD6738
HCT116,NID1,1.31,0.906,0.991,AZD6738
HCT116,NID2,-0.85,0.198,1.08,AZD6738
HCT116,NIF3L1,-1.26,0.104,1.07,AZD6738
HCT116,NIN,0.24,0.595,0.996,AZD6738
HCT116,NINJ1,1.09,0.862,0.987,AZD6738
HCT116,NINJ2,-0.22,0.413,1.02,AZD6738
