Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1-hTER_p53,DNAJC5G,0.53,0.701,0.985,AZD6738
RPE1-hTER_p53,DNAJC6,0.04,0.514,1.04,AZD6738
RPE1-hTER_p53,DNAJC7,0.02,0.508,1.04,AZD6738
RPE1-hTER_p53,DNAJC8,-1.6,0.0548,1.24,AZD6738
RPE1-hTER_p53,DNAL1,0.09,0.535,1.03,AZD6738
RPE1-hTER_p53,DNAL4,-0.37,0.354,1.11,AZD6738
RPE1-hTER_p53,DNALI1,-0.35,0.362,1.1,AZD6738
RPE1-hTER_p53,DNASE1,-0.41,0.34,1.12,AZD6738
RPE1-hTER_p53,DNASE1L1,1.04,0.851,0.97,AZD6738
RPE1-hTER_p53,DNASE1L2,1.46,0.928,0.974,AZD6738
RPE1-hTER_p53,DNASE1L3,-0.19,0.423,1.08,AZD6738
RPE1-hTER_p53,DNASE2,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,DNASE2B,-0.5,0.307,1.13,AZD6738
RPE1-hTER_p53,DNER,0.43,0.666,0.989,AZD6738
RPE1-hTER_p53,DNHD1,0.13,0.551,1.02,AZD6738
RPE1-hTER_p53,DNLZ,-0.2,0.42,1.08,AZD6738
RPE1-hTER_p53,DNM1,-0.66,0.255,1.17,AZD6738
RPE1-hTER_p53,DNM1L,0.13,0.551,1.02,AZD6738
RPE1-hTER_p53,DNM2,-0.57,0.284,1.15,AZD6738
RPE1-hTER_p53,DNM3,-0.89,0.188,1.2,AZD6738
RPE1-hTER_p53,DNMBP,0.18,0.572,1.02,AZD6738
RPE1-hTER_p53,DNMT1,0.16,0.564,1.02,AZD6738
RPE1-hTER_p53,DNMT3A,0.35,0.638,0.996,AZD6738
RPE1-hTER_p53,DNMT3B,1.84,0.967,0.987,AZD6738
RPE1-hTER_p53,DNMT3L,0.53,0.702,0.985,AZD6738
RPE1-hTER_p53,DNPEP,0.69,0.754,0.979,AZD6738
RPE1-hTER_p53,DNPH1,0.49,0.687,0.987,AZD6738
RPE1-hTER_p53,DNTT,0.83,0.797,0.973,AZD6738
RPE1-hTER_p53,DNTTIP1,-3.28,0.000518,0.106,AZD6738
RPE1-hTER_p53,DNTTIP2,0.95,0.829,0.971,AZD6738
RPE1-hTER_p53,DOC2A,-0.58,0.28,1.15,AZD6738
RPE1-hTER_p53,DOC2B,-0.02,0.492,1.05,AZD6738
RPE1-hTER_p53,DOCK1,1.67,0.952,0.981,AZD6738
RPE1-hTER_p53,DOCK10,0.91,0.819,0.972,AZD6738
RPE1-hTER_p53,DOCK11,-0.65,0.258,1.17,AZD6738
RPE1-hTER_p53,DOCK2,-0.87,0.192,1.2,AZD6738
RPE1-hTER_p53,DOCK3,0.8,0.787,0.975,AZD6738
RPE1-hTER_p53,DOCK4,-1.22,0.112,1.26,AZD6738
RPE1-hTER_p53,DOCK5,-0.08,0.47,1.05,AZD6738
RPE1-hTER_p53,DOCK6,0.89,0.814,0.973,AZD6738
RPE1-hTER_p53,DOCK7,-0.28,0.39,1.09,AZD6738
RPE1-hTER_p53,DOCK8,0.03,0.511,1.04,AZD6738
RPE1-hTER_p53,DOCK9,1.32,0.906,0.97,AZD6738
RPE1-hTER_p53,DOHH,-0.13,0.447,1.06,AZD6738
RPE1-hTER_p53,DOK1,-0.54,0.294,1.15,AZD6738
RPE1-hTER_p53,DOK2,-0.02,0.492,1.05,AZD6738
RPE1-hTER_p53,DOK3,1.93,0.973,0.989,AZD6738
RPE1-hTER_p53,DOK4,0.91,0.819,0.972,AZD6738
RPE1-hTER_p53,DOK5,1.32,0.906,0.97,AZD6738
RPE1-hTER_p53,DOK6,1.17,0.879,0.969,AZD6738
RPE1-hTER_p53,DOK7,0.76,0.775,0.975,AZD6738
RPE1-hTER_p53,DOLK,0.7,0.757,0.979,AZD6738
RPE1-hTER_p53,DOLPP1,0.08,0.534,1.03,AZD6738
RPE1-hTER_p53,DOPEY1,0.12,0.549,1.02,AZD6738
RPE1-hTER_p53,DOPEY2,-0.01,0.497,1.04,AZD6738
RPE1-hTER_p53,DOT1L,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,DPAGT1,-0.31,0.378,1.1,AZD6738
RPE1-hTER_p53,DPCD,0.89,0.814,0.972,AZD6738
RPE1-hTER_p53,DPCR1,0.53,0.703,0.985,AZD6738
RPE1-hTER_p53,DPEP1,0.48,0.684,0.988,AZD6738
RPE1-hTER_p53,DPEP2,0.34,0.633,0.997,AZD6738
RPE1-hTER_p53,DPEP3,0.26,0.603,1.01,AZD6738
RPE1-hTER_p53,DPF1,0.23,0.591,1.01,AZD6738
RPE1-hTER_p53,DPF2,-0.39,0.348,1.11,AZD6738
RPE1-hTER_p53,DPF3,-0.12,0.452,1.06,AZD6738
RPE1-hTER_p53,DPH1,-2.43,0.00753,0.723,AZD6738
RPE1-hTER_p53,DPH2,-2.35,0.00945,0.787,AZD6738
RPE1-hTER_p53,DPH5,-2.03,0.0212,1.08,AZD6738
RPE1-hTER_p53,DPM1,2.01,0.978,0.99,AZD6738
RPE1-hTER_p53,DPM2,1.11,0.866,0.969,AZD6738
RPE1-hTER_p53,DPM3,0.91,0.819,0.972,AZD6738
RPE1-hTER_p53,DPP10,-1.66,0.0486,1.24,AZD6738
RPE1-hTER_p53,DPP3,-0.88,0.19,1.2,AZD6738
RPE1-hTER_p53,DPP4,0.03,0.511,1.04,AZD6738
RPE1-hTER_p53,DPP6,0.24,0.596,1.01,AZD6738
RPE1-hTER_p53,DPP7,0.36,0.639,0.996,AZD6738
RPE1-hTER_p53,DPP8,1.04,0.851,0.97,AZD6738
RPE1-hTER_p53,DPP9,-0.67,0.253,1.18,AZD6738
RPE1-hTER_p53,DPPA4,0.09,0.536,1.03,AZD6738
RPE1-hTER_p53,DPT,1.03,0.849,0.97,AZD6738
RPE1-hTER_p53,DPY19L1,-0.09,0.466,1.06,AZD6738
RPE1-hTER_p53,DPY19L3,-0.83,0.204,1.19,AZD6738
RPE1-hTER_p53,DPY19L4,0.15,0.561,1.02,AZD6738
RPE1-hTER_p53,DPYD,0.59,0.724,0.98,AZD6738
RPE1-hTER_p53,DPYS,0.39,0.653,0.992,AZD6738
RPE1-hTER_p53,DPYSL2,0.3,0.617,1,AZD6738
RPE1-hTER_p53,DPYSL3,-0.71,0.24,1.18,AZD6738
RPE1-hTER_p53,DPYSL4,0.4,0.657,0.991,AZD6738
RPE1-hTER_p53,DPYSL5,0.92,0.82,0.972,AZD6738
RPE1-hTER_p53,DQX1,1.37,0.915,0.971,AZD6738
RPE1-hTER_p53,DR1,2.53,0.994,0.998,AZD6738
RPE1-hTER_p53,DRAM1,0.93,0.823,0.971,AZD6738
RPE1-hTER_p53,DRAM2,-0.6,0.273,1.16,AZD6738
RPE1-hTER_p53,DRAP1,-1.07,0.142,1.25,AZD6738
RPE1-hTER_p53,DRAXIN,0.66,0.745,0.979,AZD6738
RPE1-hTER_p53,DRC1,0.37,0.644,0.995,AZD6738
RPE1-hTER_p53,DRD1,0.31,0.623,1,AZD6738
RPE1-hTER_p53,DRD2,-0.7,0.241,1.18,AZD6738
RPE1-hTER_p53,DRD3,0.93,0.823,0.971,AZD6738
RPE1-hTER_p53,DRD4,0.77,0.781,0.975,AZD6738
RPE1-hTER_p53,DRG2,-0.62,0.267,1.16,AZD6738
RPE1-hTER_p53,DRGX,0.82,0.793,0.974,AZD6738
RPE1-hTER_p53,DROSHA,-0.21,0.415,1.08,AZD6738
RPE1-hTER_p53,DRP2,0.91,0.818,0.972,AZD6738
RPE1-hTER_p53,DSC1,0.88,0.811,0.973,AZD6738
RPE1-hTER_p53,DSC2,-1.12,0.132,1.26,AZD6738
RPE1-hTER_p53,DSC3,-0.19,0.424,1.08,AZD6738
RPE1-hTER_p53,DSCAM,0.63,0.736,0.98,AZD6738
RPE1-hTER_p53,DSCAML1,0.42,0.662,0.99,AZD6738
RPE1-hTER_p53,DSCC1,-10.56,2.18E-26,6.37E-23,AZD6738
RPE1-hTER_p53,DSCR3,0.06,0.524,1.03,AZD6738
RPE1-hTER_p53,DSCR4,0.49,0.689,0.987,AZD6738
RPE1-hTER_p53,DSE,0,0.501,1.04,AZD6738
RPE1-hTER_p53,DSEL,0.3,0.617,1,AZD6738
RPE1-hTER_p53,DSG1,0.01,0.505,1.04,AZD6738
RPE1-hTER_p53,DSG2,0.44,0.671,0.989,AZD6738
RPE1-hTER_p53,DSG3,-1.56,0.0589,1.26,AZD6738
RPE1-hTER_p53,DSG4,-1.41,0.0788,1.23,AZD6738
RPE1-hTER_p53,DSN1,0.63,0.737,0.979,AZD6738
RPE1-hTER_p53,DSP,0.47,0.682,0.989,AZD6738
RPE1-hTER_p53,DSPP,1.25,0.894,0.968,AZD6738
RPE1-hTER_p53,DST,-0.09,0.463,1.06,AZD6738
RPE1-hTER_p53,DSTYK,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,DTD1,0.67,0.749,0.979,AZD6738
RPE1-hTER_p53,DTD2,-0.92,0.179,1.21,AZD6738
RPE1-hTER_p53,DTHD1,-0.26,0.397,1.09,AZD6738
RPE1-hTER_p53,DTL,-0.3,0.381,1.09,AZD6738
RPE1-hTER_p53,DTNA,-0.75,0.226,1.18,AZD6738
RPE1-hTER_p53,DTNB,0.26,0.604,1,AZD6738
RPE1-hTER_p53,DTNBP1,-0.23,0.408,1.09,AZD6738
RPE1-hTER_p53,DTWD2,0.41,0.661,0.99,AZD6738
RPE1-hTER_p53,DTX1,0.29,0.613,1,AZD6738
RPE1-hTER_p53,DTX2,0.33,0.629,0.999,AZD6738
RPE1-hTER_p53,DTX3,0.83,0.797,0.973,AZD6738
RPE1-hTER_p53,DTX3L,1.92,0.972,0.989,AZD6738
RPE1-hTER_p53,DTX4,-1.3,0.0962,1.26,AZD6738
RPE1-hTER_p53,DTYMK,-2.95,0.00158,0.264,AZD6738
RPE1-hTER_p53,DUOX1,-2.25,0.0121,0.886,AZD6738
RPE1-hTER_p53,DUOX2,-0.41,0.341,1.12,AZD6738
RPE1-hTER_p53,DUOXA1,-0.29,0.387,1.09,AZD6738
RPE1-hTER_p53,DUOXA2,0.1,0.539,1.03,AZD6738
RPE1-hTER_p53,DUPD1,1.1,0.865,0.97,AZD6738
RPE1-hTER_p53,DUS1L,0.76,0.777,0.975,AZD6738
RPE1-hTER_p53,DUS3L,0.24,0.596,1.01,AZD6738
RPE1-hTER_p53,DUS4L,0.34,0.634,0.997,AZD6738
RPE1-hTER_p53,DUSP1,-0.38,0.351,1.11,AZD6738
RPE1-hTER_p53,DUSP10,0.26,0.602,1.01,AZD6738
RPE1-hTER_p53,DUSP11,0.37,0.643,0.995,AZD6738
RPE1-hTER_p53,DUSP12,-1.1,0.135,1.25,AZD6738
RPE1-hTER_p53,DUSP13,-0.22,0.411,1.08,AZD6738
RPE1-hTER_p53,DUSP14,-0.54,0.294,1.15,AZD6738
RPE1-hTER_p53,DUSP15,1.42,0.923,0.973,AZD6738
RPE1-hTER_p53,DUSP16,-0.39,0.348,1.11,AZD6738
RPE1-hTER_p53,DUSP18,1.66,0.951,0.98,AZD6738
RPE1-hTER_p53,DUSP19,-1.48,0.0689,1.23,AZD6738
RPE1-hTER_p53,DUSP2,0.29,0.614,1,AZD6738
RPE1-hTER_p53,DUSP21,0,0.5,1.04,AZD6738
RPE1-hTER_p53,DUSP22,0.09,0.537,1.03,AZD6738
RPE1-hTER_p53,DUSP23,-0.01,0.495,1.04,AZD6738
RPE1-hTER_p53,DUSP26,0.11,0.543,1.03,AZD6738
RPE1-hTER_p53,DUSP27,1.84,0.967,0.987,AZD6738
RPE1-hTER_p53,DUSP28,0.06,0.524,1.03,AZD6738
RPE1-hTER_p53,DUSP3,-0.12,0.454,1.06,AZD6738
RPE1-hTER_p53,DUSP4,0.51,0.694,0.987,AZD6738
RPE1-hTER_p53,DUSP5,0.23,0.593,1.01,AZD6738
RPE1-hTER_p53,DUSP6,0.47,0.68,0.988,AZD6738
RPE1-hTER_p53,DUSP7,-1.12,0.132,1.26,AZD6738
RPE1-hTER_p53,DUSP8,-0.59,0.277,1.16,AZD6738
RPE1-hTER_p53,DUSP9,-1.43,0.0761,1.24,AZD6738
RPE1-hTER_p53,DVL1,0.73,0.768,0.976,AZD6738
RPE1-hTER_p53,DVL2,-1.02,0.155,1.24,AZD6738
RPE1-hTER_p53,DVL3,0.71,0.76,0.978,AZD6738
RPE1-hTER_p53,DYDC1,1.08,0.859,0.97,AZD6738
RPE1-hTER_p53,DYDC2,0.74,0.769,0.975,AZD6738
RPE1-hTER_p53,DYM,-1.24,0.108,1.26,AZD6738
RPE1-hTER_p53,DYNAP,0.82,0.795,0.974,AZD6738
RPE1-hTER_p53,DYNC1H1,-0.73,0.231,1.18,AZD6738
RPE1-hTER_p53,DYNC1I1,0.05,0.519,1.04,AZD6738
RPE1-hTER_p53,DYNC1I2,-0.45,0.327,1.12,AZD6738
RPE1-hTER_p53,DYNC1LI1,0.47,0.68,0.988,AZD6738
RPE1-hTER_p53,DYNC1LI2,0.86,0.805,0.972,AZD6738
RPE1-hTER_p53,DYNC2H1,-0.73,0.233,1.18,AZD6738
RPE1-hTER_p53,DYNC2LI1,1.3,0.903,0.97,AZD6738
RPE1-hTER_p53,DYNLL2,-0.09,0.463,1.06,AZD6738
RPE1-hTER_p53,DYNLRB1,0.55,0.708,0.984,AZD6738
RPE1-hTER_p53,DYNLRB2,-1.43,0.0766,1.23,AZD6738
RPE1-hTER_p53,DYNLT3,0.86,0.805,0.973,AZD6738
RPE1-hTER_p53,DYRK1A,2.25,0.988,0.995,AZD6738
RPE1-hTER_p53,DYRK1B,-0.32,0.375,1.1,AZD6738
RPE1-hTER_p53,DYRK2,0.53,0.701,0.985,AZD6738
RPE1-hTER_p53,DYRK3,-1.25,0.105,1.26,AZD6738
RPE1-hTER_p53,DYRK4,0.4,0.656,0.992,AZD6738
RPE1-hTER_p53,DYSF,-0.49,0.311,1.13,AZD6738
RPE1-hTER_p53,DYTN,-0.8,0.211,1.19,AZD6738
RPE1-hTER_p53,DYX1C1,0.51,0.695,0.987,AZD6738
RPE1-hTER_p53,DZANK1,1.56,0.941,0.978,AZD6738
RPE1-hTER_p53,DZIP1,0.07,0.527,1.03,AZD6738
RPE1-hTER_p53,DZIP1L,-0.99,0.162,1.23,AZD6738
RPE1-hTER_p53,DZIP3,-0.71,0.24,1.18,AZD6738
RPE1-hTER_p53,E2F1,1.09,0.861,0.97,AZD6738
RPE1-hTER_p53,E2F2,1.19,0.882,0.969,AZD6738
RPE1-hTER_p53,E2F3,1.47,0.929,0.974,AZD6738
RPE1-hTER_p53,E2F4,-0.25,0.403,1.09,AZD6738
RPE1-hTER_p53,E2F5,0.89,0.814,0.972,AZD6738
RPE1-hTER_p53,E2F6,1.11,0.866,0.97,AZD6738
RPE1-hTER_p53,E2F7,1.92,0.973,0.989,AZD6738
RPE1-hTER_p53,E2F8,-0.57,0.286,1.15,AZD6738
RPE1-hTER_p53,E4F1,0.84,0.798,0.973,AZD6738
RPE1-hTER_p53,EAF1,-2.29,0.0111,0.859,AZD6738
RPE1-hTER_p53,EAF2,0.01,0.503,1.04,AZD6738
RPE1-hTER_p53,EAPP,-1.2,0.116,1.27,AZD6738
RPE1-hTER_p53,EARS2,-0.58,0.282,1.15,AZD6738
RPE1-hTER_p53,EBAG9,0.75,0.773,0.976,AZD6738
RPE1-hTER_p53,EBF1,0.61,0.73,0.98,AZD6738
RPE1-hTER_p53,EBF2,0.98,0.836,0.971,AZD6738
RPE1-hTER_p53,EBF3,1.04,0.852,0.97,AZD6738
RPE1-hTER_p53,EBF4,0.44,0.671,0.989,AZD6738
RPE1-hTER_p53,EBI3,0.26,0.601,1.01,AZD6738
RPE1-hTER_p53,EBLN1,1.05,0.853,0.97,AZD6738
RPE1-hTER_p53,EBLN2,-0.28,0.39,1.09,AZD6738
RPE1-hTER_p53,EBNA1BP2,1.13,0.87,0.97,AZD6738
RPE1-hTER_p53,EBP,-1.52,0.0645,1.24,AZD6738
RPE1-hTER_p53,ECD,-0.14,0.443,1.07,AZD6738
RPE1-hTER_p53,ECE1,0.46,0.678,0.989,AZD6738
RPE1-hTER_p53,ECE2,0.3,0.619,1,AZD6738
RPE1-hTER_p53,ECEL1,0.26,0.602,1.01,AZD6738
RPE1-hTER_p53,ECH1,0.31,0.623,1,AZD6738
RPE1-hTER_p53,ECHDC1,1.34,0.91,0.971,AZD6738
RPE1-hTER_p53,ECHDC2,1.09,0.862,0.97,AZD6738
RPE1-hTER_p53,ECHDC3,-0.19,0.426,1.08,AZD6738
RPE1-hTER_p53,ECHS1,-2.41,0.008,0.747,AZD6738
RPE1-hTER_p53,ECI1,1.16,0.878,0.969,AZD6738
RPE1-hTER_p53,ECI2,-0.32,0.375,1.1,AZD6738
RPE1-hTER_p53,ECM1,0.58,0.72,0.982,AZD6738
RPE1-hTER_p53,ECM2,-0.43,0.332,1.12,AZD6738
RPE1-hTER_p53,ECSIT,0.95,0.83,0.971,AZD6738
RPE1-hTER_p53,ECT2,-0.44,0.331,1.12,AZD6738
RPE1-hTER_p53,ECT2L,-0.98,0.163,1.22,AZD6738
RPE1-hTER_p53,EDA,1.21,0.887,0.968,AZD6738
RPE1-hTER_p53,EDA2R,-0.15,0.441,1.07,AZD6738
RPE1-hTER_p53,EDAR,-0.34,0.366,1.1,AZD6738
RPE1-hTER_p53,EDARADD,0.89,0.814,0.973,AZD6738
RPE1-hTER_p53,EDC3,-1.22,0.111,1.26,AZD6738
RPE1-hTER_p53,EDC4,1.32,0.907,0.97,AZD6738
RPE1-hTER_p53,EDDM3A,-0.09,0.464,1.06,AZD6738
RPE1-hTER_p53,EDEM1,-0.19,0.423,1.08,AZD6738
RPE1-hTER_p53,EDEM2,1.77,0.962,0.985,AZD6738
RPE1-hTER_p53,EDEM3,0.2,0.58,1.01,AZD6738
RPE1-hTER_p53,EDF1,0.3,0.617,1,AZD6738
RPE1-hTER_p53,EDIL3,0.1,0.541,1.03,AZD6738
RPE1-hTER_p53,EDN1,0.78,0.783,0.975,AZD6738
RPE1-hTER_p53,EDN2,0.35,0.636,0.997,AZD6738
RPE1-hTER_p53,EDN3,0.83,0.798,0.973,AZD6738
RPE1-hTER_p53,EDNRA,1.65,0.951,0.98,AZD6738
RPE1-hTER_p53,EDNRB,1.16,0.876,0.97,AZD6738
RPE1-hTER_p53,EEA1,-0.07,0.472,1.05,AZD6738
RPE1-hTER_p53,EED,0.2,0.577,1.02,AZD6738
RPE1-hTER_p53,EEF1A2,0.12,0.549,1.02,AZD6738
RPE1-hTER_p53,EEF1D,1.56,0.941,0.978,AZD6738
RPE1-hTER_p53,EEF1G,-1.36,0.0872,1.25,AZD6738
RPE1-hTER_p53,EEF2K,-0.23,0.408,1.08,AZD6738
RPE1-hTER_p53,EEFSEC,-1.01,0.155,1.23,AZD6738
RPE1-hTER_p53,EEPD1,-0.15,0.439,1.07,AZD6738
RPE1-hTER_p53,EFCAB1,0.31,0.62,1,AZD6738
RPE1-hTER_p53,EFCAB10,-0.57,0.285,1.15,AZD6738
RPE1-hTER_p53,EFCAB11,-1.2,0.116,1.27,AZD6738
RPE1-hTER_p53,EFCAB12,0.08,0.534,1.03,AZD6738
RPE1-hTER_p53,EFCAB13,-2.11,0.0176,1,AZD6738
RPE1-hTER_p53,EFCAB14,-1.29,0.0988,1.26,AZD6738
RPE1-hTER_p53,EFCAB2,-0.57,0.286,1.15,AZD6738
RPE1-hTER_p53,EFCAB3,-0.69,0.244,1.17,AZD6738
RPE1-hTER_p53,EFCAB4A,0.7,0.757,0.979,AZD6738
RPE1-hTER_p53,EFCAB4B,-0.45,0.327,1.12,AZD6738
RPE1-hTER_p53,EFCAB5,-0.31,0.376,1.1,AZD6738
RPE1-hTER_p53,EFCAB6,-0.05,0.48,1.05,AZD6738
RPE1-hTER_p53,EFCAB7,-0.46,0.324,1.12,AZD6738
RPE1-hTER_p53,EFCC1,1.08,0.861,0.97,AZD6738
RPE1-hTER_p53,EFEMP1,1.28,0.9,0.969,AZD6738
RPE1-hTER_p53,EFEMP2,-1.37,0.085,1.25,AZD6738
RPE1-hTER_p53,EFHB,-1.9,0.029,1.14,AZD6738
RPE1-hTER_p53,EFHC1,0.71,0.761,0.978,AZD6738
RPE1-hTER_p53,EFHC2,1.02,0.845,0.97,AZD6738
RPE1-hTER_p53,EFHD1,0.8,0.787,0.975,AZD6738
RPE1-hTER_p53,EFHD2,0.72,0.763,0.978,AZD6738
RPE1-hTER_p53,EFNA1,-1.28,0.1,1.26,AZD6738
RPE1-hTER_p53,EFNA2,1.26,0.896,0.968,AZD6738
RPE1-hTER_p53,EFNA3,-0.1,0.462,1.06,AZD6738
RPE1-hTER_p53,EFNA4,0.24,0.595,1.01,AZD6738
RPE1-hTER_p53,EFNA5,0.27,0.607,1,AZD6738
RPE1-hTER_p53,EFNB1,0.65,0.742,0.979,AZD6738
RPE1-hTER_p53,EFNB2,-0.06,0.475,1.05,AZD6738
RPE1-hTER_p53,EFNB3,-0.23,0.408,1.09,AZD6738
RPE1-hTER_p53,EFR3A,1.25,0.894,0.968,AZD6738
RPE1-hTER_p53,EFR3B,-1.02,0.154,1.24,AZD6738
RPE1-hTER_p53,EFS,0.74,0.771,0.975,AZD6738
RPE1-hTER_p53,EFTUD1,0.95,0.829,0.971,AZD6738
RPE1-hTER_p53,EFTUD2,1.21,0.886,0.968,AZD6738
RPE1-hTER_p53,EGF,-0.69,0.245,1.17,AZD6738
RPE1-hTER_p53,EGFL6,0.33,0.628,0.999,AZD6738
RPE1-hTER_p53,EGFL7,0.33,0.631,0.998,AZD6738
RPE1-hTER_p53,EGFL8,0.63,0.734,0.979,AZD6738
RPE1-hTER_p53,EGFLAM,-0.48,0.316,1.13,AZD6738
RPE1-hTER_p53,EGFR,0.68,0.752,0.979,AZD6738
RPE1-hTER_p53,EGLN1,0.39,0.653,0.992,AZD6738
RPE1-hTER_p53,EGLN2,0.8,0.788,0.975,AZD6738
RPE1-hTER_p53,EGLN3,0.18,0.57,1.02,AZD6738
RPE1-hTER_p53,EGR1,-0.15,0.439,1.07,AZD6738
RPE1-hTER_p53,EGR2,1.49,0.931,0.975,AZD6738
RPE1-hTER_p53,EGR3,-0.06,0.477,1.05,AZD6738
RPE1-hTER_p53,EGR4,0.41,0.66,0.99,AZD6738
RPE1-hTER_p53,EHBP1,0.28,0.612,1,AZD6738
RPE1-hTER_p53,EHBP1L1,-0.98,0.162,1.23,AZD6738
RPE1-hTER_p53,EHD1,0.48,0.684,0.988,AZD6738
RPE1-hTER_p53,EHD2,-1.16,0.124,1.27,AZD6738
RPE1-hTER_p53,EHD3,0.58,0.718,0.983,AZD6738
RPE1-hTER_p53,EHD4,-0.41,0.34,1.12,AZD6738
RPE1-hTER_p53,EHF,-1.52,0.0646,1.24,AZD6738
RPE1-hTER_p53,EHHADH,-0.41,0.342,1.12,AZD6738
RPE1-hTER_p53,EHMT1,-2.13,0.0168,1,AZD6738
RPE1-hTER_p53,EHMT2,-1.91,0.0282,1.16,AZD6738
RPE1-hTER_p53,EID1,1.03,0.848,0.97,AZD6738
RPE1-hTER_p53,EID2,0.6,0.724,0.98,AZD6738
RPE1-hTER_p53,EID2B,0.88,0.811,0.973,AZD6738
RPE1-hTER_p53,EID3,-0.02,0.49,1.05,AZD6738
RPE1-hTER_p53,EIF1AD,0.82,0.794,0.974,AZD6738
RPE1-hTER_p53,EIF1B,-0.74,0.23,1.18,AZD6738
RPE1-hTER_p53,EIF2A,-0.52,0.301,1.14,AZD6738
RPE1-hTER_p53,EIF2AK1,-0.01,0.496,1.04,AZD6738
RPE1-hTER_p53,EIF2AK2,0.98,0.837,0.97,AZD6738
RPE1-hTER_p53,EIF2AK3,0.35,0.638,0.996,AZD6738
RPE1-hTER_p53,EIF2AK4,-1.1,0.136,1.25,AZD6738
RPE1-hTER_p53,EIF2B1,0.52,0.7,0.986,AZD6738
RPE1-hTER_p53,EIF2B2,-0.58,0.281,1.15,AZD6738
RPE1-hTER_p53,EIF2B3,0.11,0.543,1.03,AZD6738
RPE1-hTER_p53,EIF2B4,-1.39,0.0815,1.25,AZD6738
RPE1-hTER_p53,EIF2B5,-0.71,0.24,1.18,AZD6738
RPE1-hTER_p53,EIF2D,-1.64,0.0507,1.23,AZD6738
RPE1-hTER_p53,EIF3A,0.37,0.644,0.994,AZD6738
RPE1-hTER_p53,EIF3B,0.12,0.548,1.02,AZD6738
RPE1-hTER_p53,EIF3D,0.61,0.727,0.98,AZD6738
RPE1-hTER_p53,EIF3F,-0.65,0.258,1.17,AZD6738
RPE1-hTER_p53,EIF3G,1.3,0.903,0.97,AZD6738
RPE1-hTER_p53,EIF3H,-0.92,0.18,1.21,AZD6738
RPE1-hTER_p53,EIF3I,0.45,0.674,0.988,AZD6738
RPE1-hTER_p53,EIF3K,-3.42,0.00031,0.0707,AZD6738
RPE1-hTER_p53,EIF3L,-1.65,0.049,1.24,AZD6738
RPE1-hTER_p53,EIF3M,0.22,0.589,1.01,AZD6738
RPE1-hTER_p53,EIF4A1,0.06,0.524,1.03,AZD6738
RPE1-hTER_p53,EIF4A3,0.72,0.765,0.977,AZD6738
RPE1-hTER_p53,EIF4B,-0.31,0.38,1.09,AZD6738
RPE1-hTER_p53,EIF4E,-0.51,0.306,1.13,AZD6738
RPE1-hTER_p53,EIF4E1B,0.37,0.645,0.994,AZD6738
RPE1-hTER_p53,EIF4E2,2.66,0.996,0.998,AZD6738
RPE1-hTER_p53,EIF4E3,-0.03,0.489,1.05,AZD6738
RPE1-hTER_p53,EIF4EBP1,0.78,0.781,0.975,AZD6738
RPE1-hTER_p53,EIF4EBP2,0.72,0.764,0.977,AZD6738
RPE1-hTER_p53,EIF4EBP3,-0.12,0.452,1.06,AZD6738
RPE1-hTER_p53,EIF4ENIF1,-0.05,0.48,1.05,AZD6738
RPE1-hTER_p53,EIF4G1,0.42,0.664,0.99,AZD6738
RPE1-hTER_p53,EIF4G3,-0.01,0.498,1.04,AZD6738
RPE1-hTER_p53,EIF5,0,0.5,1.04,AZD6738
RPE1-hTER_p53,EIF5B,-0.64,0.262,1.16,AZD6738
RPE1-hTER_p53,EIF6,1.37,0.915,0.971,AZD6738
RPE1-hTER_p53,ELAC1,-0.59,0.277,1.16,AZD6738
RPE1-hTER_p53,ELAC2,1.45,0.926,0.973,AZD6738
RPE1-hTER_p53,ELANE,0.37,0.643,0.995,AZD6738
RPE1-hTER_p53,ELAVL1,-0.62,0.268,1.16,AZD6738
RPE1-hTER_p53,ELAVL2,0.43,0.666,0.989,AZD6738
RPE1-hTER_p53,ELAVL3,1,0.841,0.969,AZD6738
RPE1-hTER_p53,ELAVL4,-0.55,0.291,1.15,AZD6738
RPE1-hTER_p53,ELF1,0.77,0.78,0.975,AZD6738
RPE1-hTER_p53,ELF2,0.06,0.522,1.03,AZD6738
RPE1-hTER_p53,ELF3,1.64,0.95,0.98,AZD6738
RPE1-hTER_p53,ELF4,-0.8,0.212,1.19,AZD6738
RPE1-hTER_p53,ELF5,0.4,0.656,0.992,AZD6738
RPE1-hTER_p53,ELFN1,0.01,0.504,1.04,AZD6738
RPE1-hTER_p53,ELFN2,-0.34,0.367,1.1,AZD6738
RPE1-hTER_p53,ELK1,0.3,0.617,1,AZD6738
RPE1-hTER_p53,ELK3,-0.13,0.449,1.06,AZD6738
RPE1-hTER_p53,ELK4,-0.39,0.349,1.11,AZD6738
RPE1-hTER_p53,ELL2,-0.22,0.411,1.08,AZD6738
RPE1-hTER_p53,ELL3,-0.49,0.314,1.13,AZD6738
RPE1-hTER_p53,ELMO1,0.27,0.606,1,AZD6738
RPE1-hTER_p53,ELMO2,0.53,0.702,0.985,AZD6738
