Cell_line,GENE,normZ,p-value,FDR,Treatment
293A,EMX2,-0.24,0.405,1.04,AZD6738
293A,EN1,0,0.501,1.02,AZD6738
293A,EN2,0,0.498,1.02,AZD6738
293A,ENAH,0.4,0.655,1.01,AZD6738
293A,ENAM,1.04,0.852,0.994,AZD6738
293A,ENC1,1.35,0.911,0.993,AZD6738
293A,ENDOD1,-1.99,0.0234,0.85,AZD6738
293A,ENDOG,0.39,0.653,1.01,AZD6738
293A,ENDOU,1.14,0.873,0.991,AZD6738
293A,ENDOV,-0.76,0.224,1.03,AZD6738
293A,ENG,0.97,0.835,0.993,AZD6738
293A,ENGASE,-0.34,0.367,1.04,AZD6738
293A,ENHO,-0.77,0.221,1.03,AZD6738
293A,ENKD1,0.29,0.613,1.01,AZD6738
293A,ENKUR,0.4,0.654,1.01,AZD6738
293A,ENO1,-1.67,0.048,0.965,AZD6738
293A,ENO2,-1.7,0.0445,0.961,AZD6738
293A,ENO3,0.1,0.539,1.01,AZD6738
293A,ENO4,0.83,0.796,0.993,AZD6738
293A,ENOPH1,0.98,0.836,0.993,AZD6738
293A,ENOSF1,-1.07,0.142,1.01,AZD6738
293A,ENOX1,-0.4,0.343,1.04,AZD6738
293A,ENOX2,1.22,0.888,0.993,AZD6738
293A,ENPEP,1.25,0.895,0.992,AZD6738
293A,ENPP1,1.57,0.941,0.994,AZD6738
293A,ENPP2,-0.67,0.251,1.04,AZD6738
293A,ENPP3,0.88,0.809,0.992,AZD6738
293A,ENPP4,0.79,0.785,0.994,AZD6738
293A,ENPP5,-0.42,0.338,1.04,AZD6738
293A,ENPP6,1.96,0.975,0.996,AZD6738
293A,ENPP7,1.32,0.907,0.992,AZD6738
293A,ENTHD1,0.35,0.637,1.01,AZD6738
293A,ENTHD2,0.36,0.641,1.01,AZD6738
293A,ENTPD1,0.09,0.537,1.01,AZD6738
293A,ENTPD2,-0.81,0.208,1.03,AZD6738
293A,ENTPD3,-1.09,0.138,1.01,AZD6738
293A,ENTPD4,-2.53,0.00578,0.612,AZD6738
293A,ENTPD5,-0.21,0.417,1.03,AZD6738
293A,ENTPD6,1.36,0.913,0.992,AZD6738
293A,ENTPD7,1.05,0.854,0.993,AZD6738
293A,ENTPD8,0.95,0.829,0.994,AZD6738
293A,EOGT,1.68,0.953,0.994,AZD6738
293A,EOMES,1.8,0.964,0.995,AZD6738
293A,EP300,-0.45,0.328,1.04,AZD6738
293A,EP400NL,1.06,0.854,0.993,AZD6738
293A,EPAS1,0.43,0.666,1.01,AZD6738
293A,EPB41,-0.43,0.332,1.04,AZD6738
293A,EPB41L1,0.21,0.584,1.01,AZD6738
293A,EPB41L2,-0.14,0.443,1.02,AZD6738
293A,EPB41L3,-0.08,0.468,1.02,AZD6738
293A,EPB41L4A,-1.79,0.0365,0.924,AZD6738
293A,EPB41L4B,1.72,0.957,0.994,AZD6738
293A,EPB41L5,0.17,0.566,1.01,AZD6738
293A,EPB42,-0.14,0.446,1.03,AZD6738
293A,EPC1,0.75,0.774,0.994,AZD6738
293A,EPC2,1.68,0.953,0.994,AZD6738
293A,EPCAM,0.05,0.519,1.02,AZD6738
293A,EPDR1,-0.57,0.285,1.04,AZD6738
293A,EPG5,-0.24,0.407,1.04,AZD6738
293A,EPHA1,-1.23,0.109,1.01,AZD6738
293A,EPHA10,-1.3,0.0968,1.01,AZD6738
293A,EPHA2,-0.41,0.341,1.04,AZD6738
293A,EPHA3,0.35,0.636,1.01,AZD6738
293A,EPHA4,0.54,0.704,1,AZD6738
293A,EPHA5,0.01,0.503,1.02,AZD6738
293A,EPHA6,-0.78,0.217,1.03,AZD6738
293A,EPHA7,-1.38,0.0837,1,AZD6738
293A,EPHA8,-1.47,0.0712,0.984,AZD6738
293A,EPHB1,1.08,0.861,0.992,AZD6738
293A,EPHB2,-0.03,0.489,1.02,AZD6738
293A,EPHB3,-2.36,0.00925,0.701,AZD6738
293A,EPHB4,-1.6,0.0545,0.959,AZD6738
293A,EPHB6,-0.27,0.394,1.04,AZD6738
293A,EPHX1,-0.74,0.231,1.03,AZD6738
293A,EPHX2,0.18,0.57,1.01,AZD6738
293A,EPHX3,0.42,0.664,1.01,AZD6738
293A,EPHX4,-0.37,0.355,1.04,AZD6738
293A,EPM2A,0.74,0.771,0.995,AZD6738
293A,EPM2AIP1,0.07,0.527,1.02,AZD6738
293A,EPN1,2.16,0.984,0.997,AZD6738
293A,EPN2,0.09,0.536,1.01,AZD6738
293A,EPN3,0.67,0.75,0.998,AZD6738
293A,EPO,-0.99,0.161,1.02,AZD6738
293A,EPOR,1.2,0.884,0.993,AZD6738
293A,EPPK1,-1.83,0.0339,0.913,AZD6738
293A,EPRS,0.17,0.566,1.01,AZD6738
293A,EPS15,0.43,0.667,1.01,AZD6738
293A,EPS15L1,0.86,0.806,0.992,AZD6738
293A,EPS8,1,0.84,0.995,AZD6738
293A,EPS8L1,-0.3,0.382,1.04,AZD6738
293A,EPS8L2,-0.42,0.339,1.04,AZD6738
293A,EPS8L3,-1.28,0.101,1.01,AZD6738
293A,EPSTI1,-0.5,0.309,1.05,AZD6738
293A,EPT1,-0.65,0.258,1.04,AZD6738
293A,EPX,0.48,0.684,1.01,AZD6738
293A,EPYC,-0.37,0.356,1.04,AZD6738
293A,EQTN,-0.16,0.435,1.03,AZD6738
293A,ERAL1,0.02,0.509,1.02,AZD6738
293A,ERAP1,1.29,0.902,0.993,AZD6738
293A,ERAP2,1.56,0.941,0.994,AZD6738
293A,ERAS,1.28,0.9,0.993,AZD6738
293A,ERBB2,0.93,0.825,0.994,AZD6738
293A,ERBB2IP,-0.02,0.492,1.02,AZD6738
293A,ERBB3,-0.01,0.494,1.02,AZD6738
293A,ERBB4,-2.48,0.00665,0.65,AZD6738
293A,ERC1,-0.96,0.17,1.03,AZD6738
293A,ERC2,0.78,0.781,0.994,AZD6738
293A,ERCC1,-0.12,0.453,1.02,AZD6738
293A,ERCC2,0.6,0.727,1,AZD6738
293A,ERCC3,-0.1,0.46,1.02,AZD6738
293A,ERCC4,-1.93,0.0269,0.864,AZD6738
293A,ERCC5,-1.71,0.0434,0.958,AZD6738
293A,ERCC6,1.19,0.884,0.993,AZD6738
293A,ERCC6L,-1.24,0.108,1.01,AZD6738
293A,ERCC6L2,0.56,0.713,1,AZD6738
293A,ERCC8,-1.52,0.064,0.972,AZD6738
293A,EREG,0.05,0.52,1.02,AZD6738
293A,ERF,1.14,0.872,0.992,AZD6738
293A,ERG,0.49,0.689,1.01,AZD6738
293A,ERGIC1,-0.08,0.466,1.02,AZD6738
293A,ERGIC2,1.33,0.908,0.993,AZD6738
293A,ERGIC3,0.02,0.508,1.02,AZD6738
293A,ERH,0.54,0.704,1,AZD6738
293A,ERI1,-3.88,0.0000524,0.0709,AZD6738
293A,ERI2,-0.61,0.272,1.04,AZD6738
293A,ERI3,-1.78,0.0378,0.925,AZD6738
293A,ERICH1,-0.17,0.433,1.03,AZD6738
293A,ERICH2,-0.21,0.416,1.03,AZD6738
293A,ERLEC1,-0.5,0.309,1.04,AZD6738
293A,ERLIN1,-0.46,0.323,1.04,AZD6738
293A,ERLIN2,-1.03,0.152,1.02,AZD6738
293A,ERMAP,-1.03,0.151,1.02,AZD6738
293A,ERMN,-1.01,0.155,1.02,AZD6738
293A,ERMP1,-0.64,0.261,1.04,AZD6738
293A,ERN1,1.86,0.969,0.995,AZD6738
293A,ERN2,-0.78,0.218,1.03,AZD6738
293A,ERO1L,-0.13,0.448,1.03,AZD6738
293A,ERO1LB,0.89,0.814,0.993,AZD6738
293A,ERP27,2.67,0.996,1,AZD6738
293A,ERRFI1,-0.34,0.368,1.04,AZD6738
293A,ESAM,-0.61,0.27,1.04,AZD6738
293A,ESCO1,0.29,0.613,1.01,AZD6738
293A,ESCO2,-2.06,0.0197,0.833,AZD6738
293A,ESD,-1.63,0.0519,0.977,AZD6738
293A,ESF1,0.42,0.663,1.01,AZD6738
293A,ESM1,-1.91,0.0282,0.881,AZD6738
293A,ESPN,-1.33,0.0917,1.01,AZD6738
293A,ESPNL,-1.02,0.154,1.02,AZD6738
293A,ESR1,-0.22,0.412,1.03,AZD6738
293A,ESR2,0.89,0.814,0.993,AZD6738
293A,ESRP1,0.22,0.586,1.01,AZD6738
293A,ESRP2,-1.58,0.0567,0.962,AZD6738
293A,ESRRA,-2.69,0.00355,0.544,AZD6738
293A,ESRRB,0,0.499,1.02,AZD6738
293A,ESRRG,-1.26,0.105,1.01,AZD6738
293A,ESX1,-1.6,0.0543,0.963,AZD6738
293A,ESYT1,-0.17,0.432,1.03,AZD6738
293A,ESYT2,-0.4,0.346,1.04,AZD6738
293A,ESYT3,-1.23,0.109,1.01,AZD6738
293A,ETAA1,-1.39,0.0821,1,AZD6738
293A,ETFA,-0.33,0.371,1.04,AZD6738
293A,ETFB,-1.17,0.121,1.02,AZD6738
293A,ETFDH,-0.62,0.268,1.04,AZD6738
293A,ETHE1,0.71,0.762,0.997,AZD6738
293A,ETNK1,0.28,0.612,1.01,AZD6738
293A,ETNK2,0.57,0.715,1,AZD6738
293A,ETS1,-0.04,0.485,1.02,AZD6738
293A,ETS2,-1.28,0.101,1.01,AZD6738
293A,ETV1,-0.45,0.327,1.04,AZD6738
293A,ETV2,1.91,0.972,0.996,AZD6738
293A,ETV3,0.9,0.815,0.993,AZD6738
293A,ETV3L,-2.69,0.00354,0.55,AZD6738
293A,ETV4,-0.36,0.358,1.04,AZD6738
293A,ETV5,0.13,0.554,1.01,AZD6738
293A,ETV6,0.52,0.698,1.01,AZD6738
293A,ETV7,-0.81,0.21,1.03,AZD6738
293A,EVA1A,-0.06,0.476,1.02,AZD6738
293A,EVA1B,-1.22,0.112,1,AZD6738
293A,EVA1C,-0.57,0.283,1.04,AZD6738
293A,EVC,-0.39,0.348,1.04,AZD6738
293A,EVC2,0.77,0.78,0.994,AZD6738
293A,EVI2A,0.21,0.582,1.01,AZD6738
293A,EVI2B,0.04,0.515,1.02,AZD6738
293A,EVI5,-0.85,0.198,1.03,AZD6738
293A,EVI5L,0.33,0.629,1.01,AZD6738
293A,EVL,-0.33,0.37,1.04,AZD6738
293A,EVPL,0.23,0.592,1.01,AZD6738
293A,EVX1,-0.77,0.221,1.03,AZD6738
293A,EVX2,-0.94,0.173,1.04,AZD6738
293A,EWSR1,0.53,0.702,1,AZD6738
293A,EXD1,0.01,0.504,1.02,AZD6738
293A,EXD2,1.14,0.872,0.992,AZD6738
293A,EXD3,1.06,0.856,0.993,AZD6738
293A,EXO1,1.68,0.953,0.994,AZD6738
293A,EXO5,-0.26,0.398,1.04,AZD6738
293A,EXOC1,0.72,0.764,0.997,AZD6738
293A,EXOC2,-0.2,0.422,1.03,AZD6738
293A,EXOC3,-0.77,0.222,1.03,AZD6738
293A,EXOC3L1,-0.32,0.374,1.04,AZD6738
293A,EXOC3L2,0.32,0.625,1.01,AZD6738
293A,EXOC3L4,-1.58,0.0569,0.957,AZD6738
293A,EXOC4,-0.24,0.405,1.04,AZD6738
293A,EXOC5,0,0.502,1.02,AZD6738
293A,EXOC6,0.25,0.6,1.01,AZD6738
293A,EXOC6B,-0.09,0.464,1.02,AZD6738
293A,EXOC7,1,0.842,0.995,AZD6738
293A,EXOC8,-0.35,0.362,1.04,AZD6738
293A,EXOG,0.74,0.77,0.995,AZD6738
293A,EXOSC1,-1.15,0.126,1.02,AZD6738
293A,EXOSC10,0.17,0.568,1.01,AZD6738
293A,EXOSC2,0.46,0.676,1.01,AZD6738
293A,EXOSC3,-0.16,0.437,1.03,AZD6738
293A,EXOSC4,1.39,0.918,0.991,AZD6738
293A,EXOSC5,1.16,0.877,0.992,AZD6738
293A,EXOSC7,1.61,0.946,0.995,AZD6738
293A,EXOSC8,-1.41,0.0793,1,AZD6738
293A,EXOSC9,-0.05,0.479,1.02,AZD6738
293A,EXPH5,-0.84,0.2,1.03,AZD6738
293A,EXT1,0.02,0.507,1.02,AZD6738
293A,EXT2,-0.43,0.333,1.04,AZD6738
293A,EXTL1,-0.25,0.402,1.04,AZD6738
293A,EXTL2,-0.37,0.354,1.04,AZD6738
293A,EXTL3,-0.56,0.287,1.04,AZD6738
293A,EYA1,-0.36,0.358,1.04,AZD6738
293A,EYA2,1.51,0.935,0.993,AZD6738
293A,EYA3,0.36,0.639,1.01,AZD6738
293A,EYA4,0.03,0.513,1.02,AZD6738
293A,EYS,-0.57,0.284,1.04,AZD6738
293A,EZH1,1.04,0.851,0.994,AZD6738
293A,EZH2,-1.01,0.156,1.02,AZD6738
293A,EZR,-0.46,0.325,1.04,AZD6738
293A,F10,-0.08,0.467,1.02,AZD6738
293A,F11,0.75,0.773,0.994,AZD6738
293A,F11R,-0.75,0.228,1.03,AZD6738
293A,F12,1.84,0.967,0.995,AZD6738
293A,F13A1,-0.22,0.414,1.03,AZD6738
293A,F13B,0.1,0.539,1.01,AZD6738
293A,F2,-0.99,0.161,1.02,AZD6738
293A,F2R,1.17,0.879,0.992,AZD6738
293A,F2RL1,-0.29,0.385,1.04,AZD6738
293A,F2RL2,-0.39,0.348,1.04,AZD6738
293A,F2RL3,-1.62,0.0524,0.971,AZD6738
293A,F3,0.79,0.785,0.994,AZD6738
293A,F5,-0.18,0.427,1.03,AZD6738
293A,F7,0.1,0.539,1.01,AZD6738
293A,F8,1.05,0.853,0.994,AZD6738
293A,F9,-1.24,0.107,1.01,AZD6738
293A,FA2H,0.74,0.77,0.995,AZD6738
293A,FAAH,-0.52,0.302,1.04,AZD6738
293A,FAAH2,0.1,0.54,1.01,AZD6738
293A,FABP1,0.32,0.625,1.01,AZD6738
293A,FABP12,-0.37,0.354,1.04,AZD6738
293A,FABP6,0.31,0.62,1.01,AZD6738
293A,FABP7,-0.01,0.496,1.02,AZD6738
293A,FABP9,0.91,0.819,0.993,AZD6738
293A,FADD,-1.06,0.145,1.01,AZD6738
293A,FADS1,-1.23,0.109,1.01,AZD6738
293A,FADS2,-0.15,0.442,1.03,AZD6738
293A,FADS3,-1.45,0.0734,0.99,AZD6738
293A,FADS6,-0.55,0.292,1.05,AZD6738
293A,FAF1,0.56,0.713,1,AZD6738
293A,FAF2,-0.76,0.222,1.03,AZD6738
293A,FAH,0.47,0.679,1.01,AZD6738
293A,FAHD1,-1.09,0.139,1.01,AZD6738
293A,FAIM,0.09,0.537,1.01,AZD6738
293A,FAIM2,0.88,0.812,0.992,AZD6738
293A,FAIM3,0.5,0.69,1.01,AZD6738
293A,FAM101A,-0.32,0.373,1.04,AZD6738
293A,FAM102A,0.7,0.759,0.997,AZD6738
293A,FAM102B,-0.27,0.395,1.04,AZD6738
293A,FAM104A,0.35,0.635,1.01,AZD6738
293A,FAM105A,-0.15,0.442,1.03,AZD6738
293A,FAM105B,0.1,0.539,1.01,AZD6738
293A,FAM107A,-1.38,0.0844,1,AZD6738
293A,FAM107B,0.97,0.833,0.993,AZD6738
293A,FAM109A,0.06,0.525,1.02,AZD6738
293A,FAM109B,0.23,0.589,1.01,AZD6738
293A,FAM110A,0.69,0.755,0.996,AZD6738
293A,FAM110B,-0.11,0.457,1.02,AZD6738
293A,FAM110C,-0.19,0.424,1.03,AZD6738
293A,FAM110D,1.53,0.937,0.993,AZD6738
293A,FAM111A,-0.66,0.253,1.04,AZD6738
293A,FAM111B,0.22,0.588,1.01,AZD6738
293A,FAM114A1,1.03,0.849,0.994,AZD6738
293A,FAM114A2,0.47,0.682,1.01,AZD6738
293A,FAM115A,-0.24,0.406,1.04,AZD6738
293A,FAM117A,-0.32,0.374,1.04,AZD6738
293A,FAM117B,-1.33,0.0923,1.01,AZD6738
293A,FAM118A,-0.71,0.239,1.03,AZD6738
293A,FAM118B,-1.44,0.0745,0.996,AZD6738
293A,FAM120A,0.82,0.793,0.993,AZD6738
293A,FAM120AOS,-0.59,0.277,1.04,AZD6738
293A,FAM120B,1.26,0.896,0.993,AZD6738
293A,FAM120C,-0.78,0.217,1.03,AZD6738
293A,FAM122A,-0.09,0.465,1.02,AZD6738
293A,FAM122B,-0.34,0.366,1.04,AZD6738
293A,FAM122C,0.84,0.8,0.993,AZD6738
293A,FAM124A,1.73,0.958,0.994,AZD6738
293A,FAM124B,0.1,0.54,1.01,AZD6738
293A,FAM126A,0.85,0.802,0.993,AZD6738
293A,FAM126B,-0.15,0.441,1.03,AZD6738
293A,FAM127A,-0.3,0.381,1.04,AZD6738
293A,FAM129A,-0.45,0.328,1.04,AZD6738
293A,FAM129B,1.07,0.857,0.993,AZD6738
293A,FAM129C,-0.87,0.192,1.02,AZD6738
293A,FAM131A,0.88,0.81,0.992,AZD6738
293A,FAM131B,-0.38,0.351,1.04,AZD6738
293A,FAM131C,1.14,0.872,0.992,AZD6738
293A,FAM132A,-0.3,0.382,1.04,AZD6738
293A,FAM132B,-0.42,0.336,1.04,AZD6738
293A,FAM133A,-0.07,0.471,1.02,AZD6738
293A,FAM134A,0.12,0.549,1.01,AZD6738
293A,FAM134B,0.55,0.709,1,AZD6738
293A,FAM134C,-0.49,0.311,1.05,AZD6738
293A,FAM135A,-0.17,0.432,1.03,AZD6738
293A,FAM135B,0.7,0.758,0.997,AZD6738
293A,FAM136A,1.28,0.9,0.993,AZD6738
293A,FAM13A,0.29,0.616,1.01,AZD6738
293A,FAM13B,-0.29,0.385,1.04,AZD6738
293A,FAM13C,0.55,0.709,1,AZD6738
293A,FAM149A,0.49,0.688,1.01,AZD6738
293A,FAM149B1,-0.92,0.18,1.04,AZD6738
293A,FAM150A,-0.71,0.24,1.03,AZD6738
293A,FAM151A,-0.32,0.373,1.04,AZD6738
293A,FAM151B,-0.71,0.239,1.03,AZD6738
293A,FAM154A,-0.61,0.27,1.04,AZD6738
293A,FAM155A,0.99,0.838,0.994,AZD6738
293A,FAM155B,1.67,0.952,0.995,AZD6738
293A,FAM159A,-0.74,0.228,1.03,AZD6738
293A,FAM159B,0.93,0.825,0.994,AZD6738
293A,FAM160A1,0.38,0.647,1.01,AZD6738
293A,FAM160A2,-0.05,0.482,1.02,AZD6738
293A,FAM160B1,0.62,0.731,1,AZD6738
293A,FAM160B2,-1.37,0.0859,1,AZD6738
293A,FAM161A,-0.74,0.229,1.03,AZD6738
293A,FAM161B,0.12,0.549,1.01,AZD6738
293A,FAM162A,-0.26,0.397,1.04,AZD6738
293A,FAM162B,-0.43,0.332,1.04,AZD6738
293A,FAM163A,-0.07,0.473,1.02,AZD6738
293A,FAM163B,-1.69,0.0456,0.966,AZD6738
293A,FAM166A,0.79,0.786,0.993,AZD6738
293A,FAM166B,-0.95,0.17,1.03,AZD6738
293A,FAM167A,-1.85,0.0319,0.903,AZD6738
293A,FAM167B,0.71,0.76,0.997,AZD6738
293A,FAM168A,-0.53,0.298,1.04,AZD6738
293A,FAM168B,-0.57,0.286,1.04,AZD6738
293A,FAM169A,-0.24,0.406,1.04,AZD6738
293A,FAM169B,1.25,0.895,0.992,AZD6738
293A,FAM170A,-0.9,0.184,1.03,AZD6738
293A,FAM170B,1.28,0.9,0.993,AZD6738
293A,FAM171A1,-0.72,0.237,1.03,AZD6738
293A,FAM171A2,-0.17,0.433,1.03,AZD6738
293A,FAM171B,0.78,0.783,0.994,AZD6738
293A,FAM172A,1.09,0.863,0.993,AZD6738
293A,FAM173A,1.33,0.907,0.993,AZD6738
293A,FAM173B,0.21,0.582,1.01,AZD6738
293A,FAM174A,1.19,0.883,0.993,AZD6738
293A,FAM174B,-1.36,0.087,1,AZD6738
293A,FAM175A,-0.22,0.411,1.03,AZD6738
293A,FAM175B,1.13,0.871,0.993,AZD6738
293A,FAM178A,-0.51,0.305,1.04,AZD6738
293A,FAM178B,1.04,0.851,0.994,AZD6738
293A,FAM179A,-0.41,0.342,1.04,AZD6738
293A,FAM179B,0.14,0.556,1.01,AZD6738
293A,FAM180A,-1.78,0.0377,0.926,AZD6738
293A,FAM180B,-1.24,0.107,1.01,AZD6738
293A,FAM181A,1.22,0.889,0.993,AZD6738
293A,FAM181B,0.91,0.817,0.993,AZD6738
293A,FAM183A,-0.34,0.368,1.04,AZD6738
293A,FAM183B,0.53,0.703,1,AZD6738
293A,FAM184A,-0.12,0.453,1.02,AZD6738
293A,FAM184B,0.7,0.759,0.997,AZD6738
293A,FAM186A,1.28,0.9,0.993,AZD6738
293A,FAM186B,-0.43,0.334,1.04,AZD6738
293A,FAM187B,-0.77,0.222,1.03,AZD6738
293A,FAM188A,0.21,0.584,1.01,AZD6738
293A,FAM188B,0.8,0.788,0.993,AZD6738
293A,FAM189A1,-0.24,0.404,1.04,AZD6738
293A,FAM189A2,-2.75,0.00302,0.553,AZD6738
293A,FAM189B,-0.66,0.255,1.04,AZD6738
293A,FAM192A,-0.15,0.439,1.02,AZD6738
293A,FAM193A,0.15,0.558,1.01,AZD6738
293A,FAM193B,-1.89,0.0294,0.9,AZD6738
293A,FAM194A,1.04,0.85,0.994,AZD6738
293A,FAM194B,-0.15,0.441,1.03,AZD6738
293A,FAM195A,0.77,0.78,0.994,AZD6738
293A,FAM195B,0.11,0.544,1.01,AZD6738
293A,FAM196A,-0.38,0.352,1.04,AZD6738
293A,FAM196B,-0.11,0.457,1.02,AZD6738
293A,FAM198A,-0.28,0.389,1.04,AZD6738
293A,FAM198B,0.71,0.761,0.997,AZD6738
293A,FAM199X,1.71,0.956,0.994,AZD6738
293A,FAM19A1,0.56,0.711,1,AZD6738
293A,FAM19A2,0.26,0.603,1.01,AZD6738
293A,FAM19A3,0,0.502,1.02,AZD6738
293A,FAM19A4,0.52,0.698,1.01,AZD6738
293A,FAM19A5,0.07,0.528,1.01,AZD6738
293A,FAM205A,-0.28,0.388,1.04,AZD6738
293A,FAM206A,-0.81,0.208,1.03,AZD6738
293A,FAM208A,-1.63,0.0518,0.979,AZD6738
293A,FAM208B,-1.12,0.131,1.01,AZD6738
293A,FAM20A,0.41,0.659,1.01,AZD6738
293A,FAM20B,-0.28,0.389,1.04,AZD6738
293A,FAM20C,0.01,0.505,1.02,AZD6738
293A,FAM210A,1.01,0.845,0.994,AZD6738
293A,FAM211A,-0.11,0.456,1.02,AZD6738
293A,FAM211B,-1.28,0.1,1.01,AZD6738
293A,FAM212A,0.27,0.606,1.01,AZD6738
293A,FAM212B,-1.25,0.106,1.01,AZD6738
293A,FAM213A,-0.2,0.421,1.03,AZD6738
293A,FAM213B,-1.94,0.0264,0.86,AZD6738
293A,FAM214A,-0.31,0.38,1.04,AZD6738
293A,FAM214B,-0.49,0.311,1.04,AZD6738
293A,FAM216A,-0.05,0.48,1.02,AZD6738
293A,FAM216B,-0.15,0.439,1.03,AZD6738
293A,FAM217A,1.83,0.967,0.995,AZD6738
293A,FAM217B,1.09,0.861,0.993,AZD6738
293A,FAM218A,0.16,0.565,1.01,AZD6738
293A,FAM219A,0.52,0.698,1.01,AZD6738
293A,FAM219B,0.78,0.782,0.994,AZD6738
293A,FAM221A,-0.72,0.234,1.03,AZD6738
293A,FAM221B,1.39,0.918,0.991,AZD6738
293A,FAM222A,1.4,0.919,0.991,AZD6738
293A,FAM222B,-0.21,0.417,1.03,AZD6738
293A,FAM227A,0.89,0.814,0.993,AZD6738
293A,FAM227B,-0.43,0.333,1.04,AZD6738
293A,FAM228A,0.28,0.611,1.01,AZD6738
293A,FAM228B,0.77,0.781,0.994,AZD6738
293A,FAM229A,-0.6,0.276,1.04,AZD6738
293A,FAM24A,0.27,0.606,1.01,AZD6738
293A,FAM26D,-0.44,0.33,1.04,AZD6738
293A,FAM26E,-0.94,0.174,1.04,AZD6738
293A,FAM26F,-0.45,0.326,1.04,AZD6738
293A,FAM32A,0.14,0.555,1.01,AZD6738
293A,FAM3A,-1.18,0.119,1.02,AZD6738
293A,FAM3B,-0.15,0.442,1.03,AZD6738
293A,FAM3D,0.59,0.722,1,AZD6738
293A,FAM43A,-0.53,0.297,1.05,AZD6738
293A,FAM43B,0.4,0.655,1.01,AZD6738
293A,FAM45A,-1.4,0.0812,1,AZD6738
293A,FAM46A,0.27,0.607,1.01,AZD6738
293A,FAM46B,0.46,0.677,1.01,AZD6738
293A,FAM46C,-1.16,0.123,1.02,AZD6738
293A,FAM46D,2.04,0.979,0.997,AZD6738
293A,FAM47A,-0.66,0.254,1.04,AZD6738
293A,FAM47B,0.05,0.519,1.02,AZD6738
293A,FAM47E,1.1,0.865,0.993,AZD6738
293A,FAM49A,1.36,0.913,0.992,AZD6738
293A,FAM49B,-1.78,0.0374,0.93,AZD6738
293A,FAM50A,1.18,0.88,0.993,AZD6738
293A,FAM50B,1.52,0.936,0.993,AZD6738
293A,FAM53A,0.86,0.805,0.993,AZD6738
293A,FAM53B,-0.78,0.217,1.03,AZD6738
293A,FAM53C,-2.22,0.0132,0.748,AZD6738
293A,FAM57A,0.59,0.723,1,AZD6738
293A,FAM57B,-1.64,0.0503,0.98,AZD6738
293A,FAM63A,-0.69,0.245,1.03,AZD6738
293A,FAM63B,0.36,0.64,1.01,AZD6738
293A,FAM64A,1.88,0.97,0.995,AZD6738
293A,FAM65A,-2.75,0.00295,0.557,AZD6738
293A,FAM65B,-1.09,0.139,1.01,AZD6738
293A,FAM65C,1.37,0.915,0.992,AZD6738
293A,FAM69A,1,0.842,0.995,AZD6738
293A,FAM69B,-0.94,0.175,1.04,AZD6738
293A,FAM69C,-0.25,0.4,1.04,AZD6738
293A,FAM71A,0.37,0.646,1.01,AZD6738
293A,FAM71B,0.6,0.726,1,AZD6738
293A,FAM71C,1.01,0.844,0.994,AZD6738
293A,FAM71E1,0.67,0.749,0.998,AZD6738
293A,FAM71E2,0.49,0.687,1.01,AZD6738
293A,FAM71F1,-1.12,0.132,1.01,AZD6738
293A,FAM71F2,0.54,0.706,1,AZD6738
293A,FAM73A,-0.16,0.435,1.03,AZD6738
293A,FAM73B,0.73,0.768,0.996,AZD6738
293A,FAM76A,0.6,0.726,1,AZD6738
293A,FAM76B,0.89,0.813,0.993,AZD6738
293A,FAM78A,-0.44,0.331,1.04,AZD6738
293A,FAM78B,-0.48,0.315,1.04,AZD6738
293A,FAM81A,-1.35,0.0885,1.01,AZD6738
293A,FAM81B,0,0.498,1.02,AZD6738
293A,FAM83A,-0.14,0.443,1.02,AZD6738
293A,FAM83B,0.59,0.722,1,AZD6738
293A,FAM83C,1.67,0.952,0.995,AZD6738
293A,FAM83D,0.38,0.647,1.01,AZD6738
293A,FAM83E,0.03,0.512,1.02,AZD6738
293A,FAM83F,-1.26,0.105,1.01,AZD6738
293A,FAM83G,0.85,0.803,0.993,AZD6738
293A,FAM83H,0.46,0.677,1.01,AZD6738
293A,FAM84A,-0.12,0.452,1.02,AZD6738
293A,FAM84B,-0.8,0.211,1.03,AZD6738
293A,FAM89A,0.33,0.63,1.01,AZD6738
293A,FAM89B,-0.32,0.374,1.04,AZD6738
293A,FAM8A1,-0.26,0.398,1.04,AZD6738
293A,FAM90A1,0.87,0.807,0.992,AZD6738
293A,FAM96B,0.63,0.737,1,AZD6738
293A,FAM98A,-1.86,0.0314,0.91,AZD6738
293A,FAM98B,0.72,0.766,0.997,AZD6738
293A,FAM98C,-0.05,0.481,1.02,AZD6738
293A,FAM9A,-0.38,0.352,1.04,AZD6738
293A,FAM9B,0.99,0.838,0.994,AZD6738
293A,FAM9C,1.02,0.845,0.994,AZD6738
293A,FAN1,0.14,0.556,1.01,AZD6738
293A,FANCA,-3.72,0.0001,0.118,AZD6738
293A,FANCB,-1.87,3.08E-02,9.12E-01,AZD6738
293A,FANCC,-1.3,0.0974,1.01,AZD6738
293A,FANCD2,-2.29,1.11E-02,0.723,AZD6738
293A,FANCD2OS,0.65,7.41E-01,1,AZD6738
293A,FANCE,0.09,0.537,1.01,AZD6738
293A,FANCF,-1.85,0.0323,0.908,AZD6738
293A,FANCG,-2.31,0.0105,0.73,AZD6738
293A,FANCI,-1.31,0.0952,1,AZD6738
