Cell_line,GENE,normZ,p-value,FDR,Treatment
MCF10A,ECEL1,-1.15,0.125,1.06,AZD6738
MCF10A,ECH1,-0.4,0.346,1.03,AZD6738
MCF10A,ECHDC1,0.07,0.526,1.01,AZD6738
MCF10A,ECHDC2,1.16,0.877,0.991,AZD6738
MCF10A,ECHDC3,-0.89,0.186,1.07,AZD6738
MCF10A,ECHS1,0.04,0.516,1.01,AZD6738
MCF10A,ECI1,-0.85,0.198,1.06,AZD6738
MCF10A,ECI2,-0.73,0.234,1.06,AZD6738
MCF10A,ECM1,-0.18,0.427,1.02,AZD6738
MCF10A,ECM2,0.05,0.518,1.01,AZD6738
MCF10A,ECSIT,1.18,0.882,0.991,AZD6738
MCF10A,ECT2,0.76,0.776,0.995,AZD6738
MCF10A,ECT2L,-0.14,0.445,1.02,AZD6738
MCF10A,EDA,1.46,0.928,0.994,AZD6738
MCF10A,EDA2R,0.41,0.657,1,AZD6738
MCF10A,EDAR,0.4,0.656,1,AZD6738
MCF10A,EDARADD,-0.29,0.386,1.02,AZD6738
MCF10A,EDC3,-1.58,0.0569,1.02,AZD6738
MCF10A,EDC4,-1.26,0.104,1.07,AZD6738
MCF10A,EDDM3A,-0.05,0.481,1.02,AZD6738
MCF10A,EDEM1,-0.97,0.165,1.08,AZD6738
MCF10A,EDEM2,-0.36,0.361,1.03,AZD6738
MCF10A,EDEM3,0.21,0.582,1,AZD6738
MCF10A,EDF1,1.02,0.846,0.989,AZD6738
MCF10A,EDIL3,-0.15,0.442,1.02,AZD6738
MCF10A,EDN1,-0.03,0.487,1.02,AZD6738
MCF10A,EDN2,0.76,0.778,0.995,AZD6738
MCF10A,EDN3,-0.42,0.336,1.04,AZD6738
MCF10A,EDNRA,0.69,0.754,0.993,AZD6738
MCF10A,EDNRB,-1.71,0.0436,0.987,AZD6738
MCF10A,EEA1,0.46,0.679,0.994,AZD6738
MCF10A,EED,-0.43,0.334,1.04,AZD6738
MCF10A,EEF1A2,2.07,0.981,0.997,AZD6738
MCF10A,EEF1D,-0.82,0.205,1.06,AZD6738
MCF10A,EEF1G,-1.21,0.113,1.07,AZD6738
MCF10A,EEF2K,-0.21,0.415,1.02,AZD6738
MCF10A,EEFSEC,0.1,0.54,1.01,AZD6738
MCF10A,EEPD1,0.11,0.544,1.01,AZD6738
MCF10A,EFCAB1,-0.72,0.235,1.06,AZD6738
MCF10A,EFCAB10,-1.92,0.0272,0.942,AZD6738
MCF10A,EFCAB11,0.07,0.529,1.01,AZD6738
MCF10A,EFCAB12,0.65,0.743,0.992,AZD6738
MCF10A,EFCAB13,0.54,0.705,0.992,AZD6738
MCF10A,EFCAB14,-0.63,0.265,1.05,AZD6738
MCF10A,EFCAB2,1.04,0.851,0.99,AZD6738
MCF10A,EFCAB3,1.19,0.882,0.991,AZD6738
MCF10A,EFCAB4A,-0.07,0.473,1.02,AZD6738
MCF10A,EFCAB4B,0.35,0.637,1,AZD6738
MCF10A,EFCAB5,0.25,0.599,1,AZD6738
MCF10A,EFCAB6,-0.34,0.365,1.03,AZD6738
MCF10A,EFCAB7,0.45,0.674,0.995,AZD6738
MCF10A,EFCC1,-0.89,0.188,1.07,AZD6738
MCF10A,EFEMP1,-0.13,0.45,1.02,AZD6738
MCF10A,EFEMP2,-2.02,0.0216,0.889,AZD6738
MCF10A,EFHB,-0.33,0.371,1.03,AZD6738
MCF10A,EFHC1,-0.49,0.313,1.04,AZD6738
MCF10A,EFHC2,0.24,0.593,1,AZD6738
MCF10A,EFHD1,1,0.84,0.989,AZD6738
MCF10A,EFHD2,0.7,0.759,0.994,AZD6738
MCF10A,EFNA1,-0.27,0.395,1.02,AZD6738
MCF10A,EFNA2,-0.75,0.227,1.06,AZD6738
MCF10A,EFNA3,-0.35,0.363,1.03,AZD6738
MCF10A,EFNA4,-1.24,0.107,1.06,AZD6738
MCF10A,EFNA5,-1.03,0.151,1.07,AZD6738
MCF10A,EFNB1,0.46,0.678,0.994,AZD6738
MCF10A,EFNB2,-0.09,0.466,1.02,AZD6738
MCF10A,EFNB3,0.33,0.629,1,AZD6738
MCF10A,EFR3A,-1.34,0.0903,1.07,AZD6738
MCF10A,EFR3B,0.54,0.706,0.992,AZD6738
MCF10A,EFS,-1.6,0.0547,1.01,AZD6738
MCF10A,EFTUD1,-0.2,0.42,1.02,AZD6738
MCF10A,EFTUD2,-0.08,0.469,1.02,AZD6738
MCF10A,EGF,0.04,0.515,1.01,AZD6738
MCF10A,EGFL6,0.81,0.79,0.994,AZD6738
MCF10A,EGFL7,1.05,0.854,0.99,AZD6738
MCF10A,EGFL8,-0.02,0.492,1.02,AZD6738
MCF10A,EGFLAM,0.07,0.527,1.01,AZD6738
MCF10A,EGFR,-0.29,0.387,1.02,AZD6738
MCF10A,EGLN1,-0.38,0.35,1.03,AZD6738
MCF10A,EGLN2,0.39,0.651,1,AZD6738
MCF10A,EGLN3,0.32,0.626,1,AZD6738
MCF10A,EGR1,1.17,0.879,0.991,AZD6738
MCF10A,EGR2,1.72,0.958,0.995,AZD6738
MCF10A,EGR3,0.05,0.52,1.01,AZD6738
MCF10A,EGR4,0.12,0.549,1.01,AZD6738
MCF10A,EHBP1,-0.32,0.376,1.02,AZD6738
MCF10A,EHBP1L1,0.14,0.555,1.01,AZD6738
MCF10A,EHD1,-1.16,0.122,1.07,AZD6738
MCF10A,EHD2,0.64,0.738,0.992,AZD6738
MCF10A,EHD3,0.27,0.605,1,AZD6738
MCF10A,EHD4,-0.01,0.498,1.02,AZD6738
MCF10A,EHF,-0.11,0.457,1.02,AZD6738
MCF10A,EHHADH,-0.87,0.192,1.07,AZD6738
MCF10A,EHMT1,0.54,0.706,0.992,AZD6738
MCF10A,EHMT2,-2.23,0.0129,0.784,AZD6738
MCF10A,EID1,-1.07,0.143,1.07,AZD6738
MCF10A,EID2,0.28,0.609,1,AZD6738
MCF10A,EID2B,0.25,0.599,1,AZD6738
MCF10A,EID3,-0.9,0.184,1.07,AZD6738
MCF10A,EIF1AD,-1.48,0.069,1.05,AZD6738
MCF10A,EIF1B,-0.58,0.282,1.05,AZD6738
MCF10A,EIF2A,1.54,0.938,0.994,AZD6738
MCF10A,EIF2AK1,0.47,0.679,0.994,AZD6738
MCF10A,EIF2AK2,-1.05,0.147,1.07,AZD6738
MCF10A,EIF2AK3,-1.54,0.0621,1.05,AZD6738
MCF10A,EIF2AK4,-0.23,0.408,1.02,AZD6738
MCF10A,EIF2B1,0.4,0.654,1,AZD6738
MCF10A,EIF2B2,2.33,0.99,1,AZD6738
MCF10A,EIF2B3,-0.29,0.387,1.03,AZD6738
MCF10A,EIF2B4,-0.6,0.274,1.05,AZD6738
MCF10A,EIF2B5,0.28,0.611,1,AZD6738
MCF10A,EIF2D,-2.79,0.00262,0.441,AZD6738
MCF10A,EIF3A,-0.46,0.323,1.04,AZD6738
MCF10A,EIF3B,1.92,0.973,0.996,AZD6738
MCF10A,EIF3D,-1.37,0.0855,1.07,AZD6738
MCF10A,EIF3F,0.04,0.516,1.01,AZD6738
MCF10A,EIF3G,0.05,0.518,1.01,AZD6738
MCF10A,EIF3H,0.67,0.749,0.993,AZD6738
MCF10A,EIF3I,-0.49,0.312,1.04,AZD6738
MCF10A,EIF3K,1.95,0.974,0.996,AZD6738
MCF10A,EIF3L,0.31,0.621,1,AZD6738
MCF10A,EIF3M,-0.39,0.35,1.03,AZD6738
MCF10A,EIF4A1,0.93,0.824,0.991,AZD6738
MCF10A,EIF4A3,0.32,0.624,1,AZD6738
MCF10A,EIF4B,2.23,0.987,0.999,AZD6738
MCF10A,EIF4E,0.24,0.594,1,AZD6738
MCF10A,EIF4E1B,0.29,0.614,1,AZD6738
MCF10A,EIF4E2,-0.75,0.227,1.06,AZD6738
MCF10A,EIF4E3,-0.03,0.486,1.02,AZD6738
MCF10A,EIF4EBP1,0.02,0.508,1.01,AZD6738
MCF10A,EIF4EBP2,-0.64,0.26,1.05,AZD6738
MCF10A,EIF4EBP3,0.23,0.592,1,AZD6738
MCF10A,EIF4ENIF1,-1.35,0.0888,1.07,AZD6738
MCF10A,EIF4G1,1.37,0.915,0.993,AZD6738
MCF10A,EIF4G3,1.29,0.901,0.993,AZD6738
MCF10A,EIF5,1.67,0.953,0.994,AZD6738
MCF10A,EIF5B,-0.4,0.346,1.03,AZD6738
MCF10A,EIF6,-0.13,0.449,1.02,AZD6738
MCF10A,ELAC1,0.92,0.821,0.991,AZD6738
MCF10A,ELAC2,0.22,0.586,1,AZD6738
MCF10A,ELANE,1.05,0.854,0.989,AZD6738
MCF10A,ELAVL1,1.8,0.964,0.996,AZD6738
MCF10A,ELAVL2,2.6,0.995,1,AZD6738
MCF10A,ELAVL3,0.49,0.688,0.992,AZD6738
MCF10A,ELAVL4,1.45,0.927,0.994,AZD6738
MCF10A,ELF1,1.07,0.857,0.99,AZD6738
MCF10A,ELF2,2.68,0.996,1,AZD6738
MCF10A,ELF3,0.9,0.815,0.99,AZD6738
MCF10A,ELF4,0.05,0.521,1.01,AZD6738
MCF10A,ELF5,-0.15,0.439,1.02,AZD6738
MCF10A,ELFN1,0.03,0.51,1.01,AZD6738
MCF10A,ELFN2,-0.05,0.479,1.02,AZD6738
MCF10A,ELK1,0.05,0.518,1.01,AZD6738
MCF10A,ELK3,0.05,0.52,1.01,AZD6738
MCF10A,ELK4,0.79,0.784,0.994,AZD6738
MCF10A,ELL2,0.59,0.722,0.992,AZD6738
MCF10A,ELL3,-0.85,0.197,1.06,AZD6738
MCF10A,ELMO1,0.29,0.612,1,AZD6738
MCF10A,ELMO2,0.85,0.803,0.993,AZD6738
MCF10A,ELMO3,-0.68,0.248,1.05,AZD6738
MCF10A,ELMOD1,0.65,0.743,0.992,AZD6738
MCF10A,ELMOD3,-1.31,0.0949,1.07,AZD6738
MCF10A,ELMSAN1,-1.47,0.0713,1.05,AZD6738
MCF10A,ELN,0.35,0.639,1,AZD6738
MCF10A,ELOF1,1.89,0.97,0.996,AZD6738
MCF10A,ELOVL1,-1.21,0.113,1.07,AZD6738
MCF10A,ELOVL2,0.93,0.824,0.991,AZD6738
MCF10A,ELOVL3,1.28,0.899,0.993,AZD6738
MCF10A,ELOVL4,0.3,0.616,1,AZD6738
MCF10A,ELOVL5,-1.13,0.129,1.06,AZD6738
MCF10A,ELOVL6,2.12,0.983,0.998,AZD6738
MCF10A,ELOVL7,2.26,0.988,0.999,AZD6738
MCF10A,ELP2,1.17,0.879,0.991,AZD6738
MCF10A,ELP3,1.02,0.847,0.989,AZD6738
MCF10A,ELP4,-0.44,0.329,1.04,AZD6738
MCF10A,ELP5,1.31,0.905,0.993,AZD6738
MCF10A,ELP6,-0.44,0.331,1.04,AZD6738
MCF10A,ELSPBP1,-0.68,0.248,1.05,AZD6738
MCF10A,ELTD1,-1.74,0.0407,0.98,AZD6738
MCF10A,EMC1,1.26,0.897,0.993,AZD6738
MCF10A,EMC10,0.38,0.649,1,AZD6738
MCF10A,EMC3,0.84,0.801,0.993,AZD6738
MCF10A,EMC4,0.05,0.521,1.01,AZD6738
MCF10A,EMC6,0.88,0.812,0.99,AZD6738
MCF10A,EMC7,-2.12,0.0171,0.854,AZD6738
MCF10A,EMC8,0.16,0.564,1.01,AZD6738
MCF10A,EMC9,-0.69,0.245,1.05,AZD6738
MCF10A,EMD,0.09,0.535,1.01,AZD6738
MCF10A,EME1,0.19,0.574,1,AZD6738
MCF10A,EME2,0.09,0.537,1.01,AZD6738
MCF10A,EMID1,0.25,0.6,1,AZD6738
MCF10A,EMILIN1,1.35,0.912,0.993,AZD6738
MCF10A,EMILIN2,-0.27,0.395,1.02,AZD6738
MCF10A,EMILIN3,0.94,0.827,0.991,AZD6738
MCF10A,EML1,1.07,0.857,0.99,AZD6738
MCF10A,EML2,2.26,0.988,0.999,AZD6738
MCF10A,EML3,-0.43,0.332,1.04,AZD6738
MCF10A,EML4,-0.4,0.346,1.03,AZD6738
MCF10A,EML5,0.64,0.738,0.992,AZD6738
MCF10A,EML6,0.72,0.764,0.995,AZD6738
MCF10A,EMP1,-0.85,0.197,1.06,AZD6738
MCF10A,EMP2,-0.27,0.394,1.02,AZD6738
MCF10A,EMP3,1,0.841,0.989,AZD6738
MCF10A,EMR1,-0.68,0.248,1.05,AZD6738
MCF10A,EMR2,-0.51,0.306,1.05,AZD6738
MCF10A,EMR3,0.06,0.526,1.01,AZD6738
MCF10A,EMX1,-0.19,0.426,1.02,AZD6738
MCF10A,EMX2,-1.22,0.112,1.07,AZD6738
MCF10A,EN1,-0.89,0.186,1.07,AZD6738
MCF10A,EN2,0.79,0.785,0.995,AZD6738
MCF10A,ENAH,0.17,0.567,1.01,AZD6738
MCF10A,ENAM,0.45,0.674,0.995,AZD6738
MCF10A,ENC1,-2.19,0.0143,0.82,AZD6738
MCF10A,ENDOD1,0.55,0.708,0.992,AZD6738
MCF10A,ENDOG,1.17,0.879,0.991,AZD6738
MCF10A,ENDOU,-0.9,0.183,1.07,AZD6738
MCF10A,ENDOV,-1.97,0.0246,0.916,AZD6738
MCF10A,ENG,-1.75,0.0396,0.985,AZD6738
MCF10A,ENGASE,2.54,0.994,1,AZD6738
MCF10A,ENHO,-0.2,0.421,1.02,AZD6738
MCF10A,ENKD1,-1.49,0.0676,1.05,AZD6738
MCF10A,ENKUR,0.32,0.627,1,AZD6738
MCF10A,ENO1,0.21,0.584,1,AZD6738
MCF10A,ENO2,-0.41,0.342,1.04,AZD6738
MCF10A,ENO3,1.01,0.844,0.989,AZD6738
MCF10A,ENO4,-0.66,0.255,1.06,AZD6738
MCF10A,ENOPH1,1.15,0.874,0.99,AZD6738
MCF10A,ENOSF1,-0.28,0.389,1.02,AZD6738
MCF10A,ENOX1,1.13,0.871,0.991,AZD6738
MCF10A,ENOX2,-0.69,0.246,1.05,AZD6738
MCF10A,ENPEP,1.66,0.951,0.995,AZD6738
MCF10A,ENPP1,-0.49,0.312,1.04,AZD6738
MCF10A,ENPP2,-1.06,0.144,1.07,AZD6738
MCF10A,ENPP3,0.46,0.678,0.994,AZD6738
MCF10A,ENPP4,0.87,0.809,0.99,AZD6738
MCF10A,ENPP5,1.33,0.908,0.993,AZD6738
MCF10A,ENPP6,-0.73,0.234,1.06,AZD6738
MCF10A,ENPP7,1.52,0.936,0.994,AZD6738
MCF10A,ENTHD1,-1.32,0.0942,1.08,AZD6738
MCF10A,ENTHD2,0.72,0.765,0.995,AZD6738
MCF10A,ENTPD1,-0.31,0.377,1.02,AZD6738
MCF10A,ENTPD2,-2.64,0.00418,0.497,AZD6738
MCF10A,ENTPD3,-0.2,0.422,1.02,AZD6738
MCF10A,ENTPD4,-1,0.158,1.07,AZD6738
MCF10A,ENTPD5,0.86,0.804,0.992,AZD6738
MCF10A,ENTPD6,0.32,0.627,1,AZD6738
MCF10A,ENTPD7,1.04,0.851,0.99,AZD6738
MCF10A,ENTPD8,-1.21,0.113,1.07,AZD6738
MCF10A,EOGT,0.96,0.831,0.99,AZD6738
MCF10A,EOMES,0.25,0.599,1,AZD6738
MCF10A,EP300,-1.18,0.12,1.08,AZD6738
MCF10A,EP400NL,-2.9,0.00186,0.406,AZD6738
MCF10A,EPAS1,-1.39,0.0822,1.07,AZD6738
MCF10A,EPB41,-0.72,0.235,1.06,AZD6738
MCF10A,EPB41L1,0.43,0.667,0.997,AZD6738
MCF10A,EPB41L2,0.29,0.616,1,AZD6738
MCF10A,EPB41L3,0.56,0.712,0.993,AZD6738
MCF10A,EPB41L4A,0.46,0.678,0.994,AZD6738
MCF10A,EPB41L4B,0.86,0.806,0.991,AZD6738
MCF10A,EPB41L5,-0.42,0.336,1.04,AZD6738
MCF10A,EPB42,0.88,0.81,0.99,AZD6738
MCF10A,EPC1,-1.41,0.079,1.06,AZD6738
MCF10A,EPC2,-1.65,0.0494,1,AZD6738
MCF10A,EPCAM,-0.63,0.264,1.05,AZD6738
MCF10A,EPDR1,-0.61,0.272,1.05,AZD6738
MCF10A,EPG5,0.36,0.641,1,AZD6738
MCF10A,EPHA1,-1.23,0.11,1.07,AZD6738
MCF10A,EPHA10,1.81,0.965,0.995,AZD6738
MCF10A,EPHA2,-0.21,0.417,1.02,AZD6738
MCF10A,EPHA3,-0.37,0.357,1.03,AZD6738
MCF10A,EPHA4,0.11,0.546,1.01,AZD6738
MCF10A,EPHA5,1.52,0.936,0.994,AZD6738
MCF10A,EPHA6,0.02,0.51,1.01,AZD6738
MCF10A,EPHA7,-0.04,0.485,1.02,AZD6738
MCF10A,EPHA8,-0.04,0.485,1.02,AZD6738
MCF10A,EPHB1,-0.4,0.346,1.03,AZD6738
MCF10A,EPHB2,0.39,0.652,1,AZD6738
MCF10A,EPHB3,0.25,0.599,1,AZD6738
MCF10A,EPHB4,0.16,0.564,1.01,AZD6738
MCF10A,EPHB6,-0.03,0.487,1.02,AZD6738
MCF10A,EPHX1,1.12,0.868,0.991,AZD6738
MCF10A,EPHX2,-0.54,0.296,1.04,AZD6738
MCF10A,EPHX3,-0.26,0.399,1.02,AZD6738
MCF10A,EPHX4,0.03,0.514,1.01,AZD6738
MCF10A,EPM2A,-2.11,0.0173,0.855,AZD6738
MCF10A,EPM2AIP1,-1.2,0.114,1.07,AZD6738
MCF10A,EPN1,0.29,0.614,1,AZD6738
MCF10A,EPN2,0.3,0.618,1,AZD6738
MCF10A,EPN3,1.49,0.931,0.994,AZD6738
MCF10A,EPO,-1.99,0.0231,0.902,AZD6738
MCF10A,EPOR,1.88,0.97,0.996,AZD6738
MCF10A,EPPK1,-0.98,0.164,1.08,AZD6738
MCF10A,EPRS,0.66,0.744,0.991,AZD6738
MCF10A,EPS15,-0.44,0.329,1.04,AZD6738
MCF10A,EPS15L1,1.81,0.965,0.996,AZD6738
MCF10A,EPS8,-0.24,0.407,1.02,AZD6738
MCF10A,EPS8L1,1.47,0.929,0.993,AZD6738
MCF10A,EPS8L2,0.03,0.511,1.01,AZD6738
MCF10A,EPS8L3,-0.61,0.271,1.05,AZD6738
MCF10A,EPSTI1,-0.24,0.405,1.02,AZD6738
MCF10A,EPT1,-0.22,0.412,1.02,AZD6738
MCF10A,EPX,-0.06,0.475,1.02,AZD6738
MCF10A,EPYC,0.58,0.718,0.993,AZD6738
MCF10A,EQTN,0.35,0.637,1,AZD6738
MCF10A,ERAL1,3.19,0.999,1,AZD6738
MCF10A,ERAP1,0.71,0.76,0.994,AZD6738
MCF10A,ERAP2,1.12,0.869,0.991,AZD6738
MCF10A,ERAS,0.37,0.646,1,AZD6738
MCF10A,ERBB2,-0.54,0.294,1.05,AZD6738
MCF10A,ERBB2IP,0.49,0.689,0.992,AZD6738
MCF10A,ERBB3,-0.14,0.443,1.02,AZD6738
MCF10A,ERBB4,-0.28,0.39,1.02,AZD6738
MCF10A,ERC1,-0.84,0.2,1.06,AZD6738
MCF10A,ERC2,-1.75,0.0402,0.98,AZD6738
MCF10A,ERCC1,0.24,0.596,1,AZD6738
MCF10A,ERCC2,0.7,0.757,0.994,AZD6738
MCF10A,ERCC3,-0.74,0.23,1.06,AZD6738
MCF10A,ERCC4,-0.99,0.161,1.07,AZD6738
MCF10A,ERCC5,-1.02,0.154,1.08,AZD6738
MCF10A,ERCC6,0.06,0.524,1.01,AZD6738
MCF10A,ERCC6L,-0.53,0.298,1.05,AZD6738
MCF10A,ERCC6L2,0.13,0.553,1.01,AZD6738
MCF10A,ERCC8,-1.1,0.136,1.07,AZD6738
MCF10A,EREG,-0.06,0.474,1.02,AZD6738
MCF10A,ERF,-0.94,0.174,1.07,AZD6738
MCF10A,ERG,-0.24,0.406,1.02,AZD6738
MCF10A,ERGIC1,0.8,0.787,0.995,AZD6738
MCF10A,ERGIC2,-0.07,0.473,1.02,AZD6738
MCF10A,ERGIC3,0.07,0.526,1.01,AZD6738
MCF10A,ERH,-1.3,0.0976,1.07,AZD6738
MCF10A,ERI1,-2.91,0.00184,0.406,AZD6738
MCF10A,ERI2,-0.62,0.269,1.05,AZD6738
MCF10A,ERI3,-1.79,0.0371,0.977,AZD6738
MCF10A,ERICH1,0.27,0.606,1,AZD6738
MCF10A,ERICH2,-0.46,0.323,1.04,AZD6738
MCF10A,ERLEC1,0.59,0.723,0.993,AZD6738
MCF10A,ERLIN1,-0.98,0.164,1.08,AZD6738
MCF10A,ERLIN2,0.33,0.631,1,AZD6738
MCF10A,ERMAP,-1.82,0.0342,0.955,AZD6738
MCF10A,ERMN,-0.46,0.323,1.04,AZD6738
MCF10A,ERMP1,-0.32,0.373,1.02,AZD6738
MCF10A,ERN1,1.21,0.887,0.992,AZD6738
MCF10A,ERN2,-0.83,0.205,1.06,AZD6738
MCF10A,ERO1L,0.06,0.523,1.01,AZD6738
MCF10A,ERO1LB,0.25,0.599,1,AZD6738
MCF10A,ERP27,0.53,0.701,0.993,AZD6738
MCF10A,ERRFI1,-1.25,0.105,1.07,AZD6738
MCF10A,ESAM,-0.11,0.457,1.02,AZD6738
MCF10A,ESCO1,-0.92,0.18,1.07,AZD6738
MCF10A,ESCO2,0.38,0.65,1,AZD6738
MCF10A,ESD,-0.61,0.271,1.05,AZD6738
MCF10A,ESF1,0.9,0.817,0.99,AZD6738
MCF10A,ESM1,-0.94,0.173,1.07,AZD6738
MCF10A,ESPN,0.27,0.606,1,AZD6738
MCF10A,ESPNL,0.31,0.623,1,AZD6738
MCF10A,ESR1,0.46,0.679,0.994,AZD6738
MCF10A,ESR2,-2.14,0.0164,0.847,AZD6738
MCF10A,ESRP1,0.65,0.744,0.992,AZD6738
MCF10A,ESRP2,0.41,0.661,0.999,AZD6738
MCF10A,ESRRA,1.86,0.968,0.997,AZD6738
MCF10A,ESRRB,-0.78,0.217,1.07,AZD6738
MCF10A,ESRRG,0.46,0.678,0.994,AZD6738
MCF10A,ESX1,0.85,0.801,0.993,AZD6738
MCF10A,ESYT1,-0.41,0.342,1.04,AZD6738
MCF10A,ESYT2,-0.19,0.424,1.02,AZD6738
MCF10A,ESYT3,-0.1,0.459,1.02,AZD6738
MCF10A,ETAA1,-0.8,0.211,1.06,AZD6738
MCF10A,ETFA,-0.48,0.316,1.04,AZD6738
MCF10A,ETFB,0.47,0.681,0.994,AZD6738
MCF10A,ETFDH,-0.17,0.433,1.02,AZD6738
MCF10A,ETHE1,-0.81,0.208,1.06,AZD6738
MCF10A,ETNK1,-0.34,0.367,1.03,AZD6738
MCF10A,ETNK2,-1.24,0.107,1.06,AZD6738
MCF10A,ETS1,-0.71,0.24,1.06,AZD6738
MCF10A,ETS2,-0.74,0.23,1.06,AZD6738
MCF10A,ETV1,1.46,0.928,0.994,AZD6738
MCF10A,ETV2,0.21,0.584,1,AZD6738
MCF10A,ETV3,0.38,0.648,1,AZD6738
MCF10A,ETV3L,0.35,0.637,1,AZD6738
MCF10A,ETV4,0.86,0.806,0.992,AZD6738
MCF10A,ETV5,-0.37,0.357,1.03,AZD6738
MCF10A,ETV6,-0.13,0.447,1.02,AZD6738
MCF10A,ETV7,-3.16,0.000795,0.252,AZD6738
MCF10A,EVA1A,-0.73,0.231,1.06,AZD6738
MCF10A,EVA1B,-0.81,0.208,1.06,AZD6738
MCF10A,EVA1C,-0.48,0.317,1.04,AZD6738
MCF10A,EVC,0.02,0.509,1.01,AZD6738
MCF10A,EVC2,2.22,0.987,0.999,AZD6738
MCF10A,EVI2A,-0.33,0.37,1.03,AZD6738
MCF10A,EVI2B,0.48,0.686,0.993,AZD6738
MCF10A,EVI5,-1.16,0.124,1.07,AZD6738
MCF10A,EVI5L,0.14,0.555,1.01,AZD6738
MCF10A,EVL,0.24,0.596,1,AZD6738
MCF10A,EVPL,0.61,0.729,0.993,AZD6738
MCF10A,EVX1,-1.16,0.123,1.07,AZD6738
MCF10A,EVX2,-0.36,0.359,1.03,AZD6738
MCF10A,EWSR1,-1.27,0.102,1.07,AZD6738
MCF10A,EXD1,-0.92,0.179,1.07,AZD6738
MCF10A,EXD2,-1.68,0.0466,0.994,AZD6738
MCF10A,EXD3,-0.82,0.207,1.06,AZD6738
MCF10A,EXO1,0.73,0.767,0.995,AZD6738
MCF10A,EXO5,0.57,0.716,0.993,AZD6738
MCF10A,EXOC1,1.05,0.852,0.99,AZD6738
MCF10A,EXOC2,0.1,0.54,1.01,AZD6738
MCF10A,EXOC3,-1.96,0.0248,0.918,AZD6738
MCF10A,EXOC3L1,-0.15,0.44,1.02,AZD6738
MCF10A,EXOC3L2,1.83,0.967,0.996,AZD6738
MCF10A,EXOC3L4,0.66,0.744,0.991,AZD6738
MCF10A,EXOC4,1.19,0.882,0.991,AZD6738
MCF10A,EXOC5,0.21,0.582,1,AZD6738
MCF10A,EXOC6,0.44,0.668,0.996,AZD6738
MCF10A,EXOC6B,-0.33,0.369,1.03,AZD6738
MCF10A,EXOC7,0.34,0.633,1,AZD6738
MCF10A,EXOC8,0.3,0.619,1,AZD6738
MCF10A,EXOG,1.31,0.906,0.993,AZD6738
MCF10A,EXOSC1,1.49,0.933,0.994,AZD6738
MCF10A,EXOSC10,-0.89,0.186,1.07,AZD6738
MCF10A,EXOSC2,-0.06,0.476,1.02,AZD6738
MCF10A,EXOSC3,1.58,0.943,0.994,AZD6738
MCF10A,EXOSC4,-0.89,0.186,1.07,AZD6738
MCF10A,EXOSC5,0.78,0.782,0.994,AZD6738
MCF10A,EXOSC7,-0.07,0.472,1.02,AZD6738
MCF10A,EXOSC8,-0.69,0.245,1.05,AZD6738
MCF10A,EXOSC9,0.96,0.833,0.99,AZD6738
MCF10A,EXPH5,-0.07,0.47,1.02,AZD6738
MCF10A,EXT1,0.99,0.839,0.989,AZD6738
MCF10A,EXT2,0.15,0.561,1.01,AZD6738
MCF10A,EXTL1,0.78,0.783,0.995,AZD6738
MCF10A,EXTL2,0.22,0.589,1,AZD6738
MCF10A,EXTL3,-0.89,0.186,1.07,AZD6738
MCF10A,EYA1,0.03,0.513,1.01,AZD6738
MCF10A,EYA2,1.08,0.86,0.99,AZD6738
MCF10A,EYA3,-0.3,0.382,1.03,AZD6738
MCF10A,EYA4,0.2,0.578,1,AZD6738
MCF10A,EYS,-0.03,0.487,1.02,AZD6738
MCF10A,EZH1,1.22,0.889,0.992,AZD6738
MCF10A,EZH2,0.12,0.549,1.01,AZD6738
MCF10A,EZR,-0.73,0.234,1.06,AZD6738
MCF10A,F10,0.43,0.666,0.997,AZD6738
MCF10A,F11,0.54,0.707,0.992,AZD6738
MCF10A,F11R,0.39,0.651,1,AZD6738
MCF10A,F12,-0.35,0.364,1.03,AZD6738
MCF10A,F13A1,1.25,0.894,0.993,AZD6738
MCF10A,F13B,-0.7,0.241,1.06,AZD6738
MCF10A,F2,-0.68,0.248,1.05,AZD6738
MCF10A,F2R,0.23,0.59,1,AZD6738
MCF10A,F2RL1,-0.35,0.364,1.03,AZD6738
MCF10A,F2RL2,-1.18,0.118,1.08,AZD6738
MCF10A,F2RL3,0.14,0.555,1,AZD6738
MCF10A,F3,0.03,0.51,1.01,AZD6738
MCF10A,F5,-0.71,0.238,1.06,AZD6738
MCF10A,F7,0.23,0.589,1,AZD6738
MCF10A,F8,1.39,0.918,0.994,AZD6738
MCF10A,F9,2.08,0.981,0.997,AZD6738
MCF10A,FA2H,0.68,0.751,0.993,AZD6738
MCF10A,FAAH,1.06,0.856,0.99,AZD6738
MCF10A,FAAH2,-0.54,0.293,1.05,AZD6738
MCF10A,FABP1,0.22,0.588,1,AZD6738
MCF10A,FABP12,0.46,0.677,0.994,AZD6738
MCF10A,FABP6,-1.3,0.0966,1.07,AZD6738
MCF10A,FABP7,-0.57,0.284,1.05,AZD6738
MCF10A,FABP9,-0.38,0.352,1.03,AZD6738
MCF10A,FADD,-0.04,0.485,1.02,AZD6738
MCF10A,FADS1,-0.42,0.338,1.04,AZD6738
MCF10A,FADS2,-0.35,0.362,1.03,AZD6738
