Cell_line,GENE,normZ,p-value,FDR,Treatment
HCT116,ALPK2,-0.21,0.418,1.02,VE821
HCT116,ALPK3,1.82,0.965,0.997,VE821
HCT116,ALPL,-0.25,0.401,1.02,VE821
HCT116,ALS2,1.05,0.853,0.995,VE821
HCT116,ALS2CL,0.02,0.507,1.01,VE821
HCT116,ALS2CR11,-0.51,0.305,1.03,VE821
HCT116,ALS2CR12,0.16,0.565,1.01,VE821
HCT116,ALX1,-1.33,0.0918,0.997,VE821
HCT116,ALX3,-0.94,0.174,1,VE821
HCT116,ALX4,0.04,0.516,1.01,VE821
HCT116,ALYREF,-1.88,0.03,0.945,VE821
HCT116,AMACR,1.24,0.892,0.995,VE821
HCT116,AMBN,0.74,0.769,0.999,VE821
HCT116,AMBP,-0.2,0.42,1.02,VE821
HCT116,AMBRA1,0.68,0.751,0.999,VE821
HCT116,AMDHD1,0.99,0.839,0.996,VE821
HCT116,AMDHD2,-0.33,0.369,1.02,VE821
HCT116,AMER1,0.36,0.642,1.01,VE821
HCT116,AMER2,-0.09,0.466,1.02,VE821
HCT116,AMER3,-1.72,0.0423,0.97,VE821
HCT116,AMFR,-0.07,0.473,1.01,VE821
HCT116,AMH,0.42,0.662,1.01,VE821
HCT116,AMHR2,0.91,0.819,0.997,VE821
HCT116,AMICA1,0.62,0.732,1,VE821
HCT116,AMIGO1,0.53,0.703,1,VE821
HCT116,AMIGO2,-1.91,0.0278,0.95,VE821
HCT116,AMMECR1,-0.84,0.2,1.01,VE821
HCT116,AMMECR1L,1.25,0.894,0.994,VE821
HCT116,AMN,0.84,0.8,0.999,VE821
HCT116,AMN1,-0.2,0.421,1.02,VE821
HCT116,AMOT,0.39,0.651,1.01,VE821
HCT116,AMOTL1,0.55,0.71,0.999,VE821
HCT116,AMOTL2,-0.02,0.494,1.01,VE821
HCT116,AMPD1,-1.14,0.128,0.995,VE821
HCT116,AMPD2,-1.59,0.0556,0.976,VE821
HCT116,AMPD3,-0.48,0.315,1.02,VE821
HCT116,AMPH,1.31,0.904,0.994,VE821
HCT116,AMT,0.65,0.741,1,VE821
HCT116,AMTN,-1.07,0.142,0.995,VE821
HCT116,AMZ1,-1.22,1.11E-01,0.994,VE821
HCT116,ANAPC11,0.95,0.828,0.996,VE821
HCT116,ANAPC13,0.15,0.561,1.01,VE821
HCT116,ANAPC15,-0.32,0.375,1.02,VE821
HCT116,ANAPC16,-0.31,0.379,1.02,VE821
HCT116,ANAPC2,-1.16,0.124,0.998,VE821
HCT116,ANAPC4,1.15,0.876,0.994,VE821
HCT116,ANAPC5,0.88,0.811,0.998,VE821
HCT116,ANAPC7,-0.28,0.389,1.02,VE821
HCT116,ANG,-0.45,0.328,1.03,VE821
HCT116,ANGEL1,-0.03,0.489,1.01,VE821
HCT116,ANGEL2,-0.47,0.318,1.02,VE821
HCT116,ANGPT1,0.17,0.566,1.01,VE821
HCT116,ANGPT2,0.37,0.644,1.01,VE821
HCT116,ANGPT4,0.09,0.535,1.01,VE821
HCT116,ANGPTL1,1.08,0.86,0.994,VE821
HCT116,ANGPTL2,-1.67,0.0478,0.955,VE821
HCT116,ANGPTL3,1.13,0.87,0.993,VE821
HCT116,ANGPTL4,0.46,0.678,1,VE821
HCT116,ANGPTL5,1.93,0.973,0.998,VE821
HCT116,ANGPTL6,-0.75,0.227,1.02,VE821
HCT116,ANGPTL7,-0.46,0.322,1.02,VE821
HCT116,ANHX,1,0.84,0.996,VE821
HCT116,ANK1,0.36,0.639,1.01,VE821
HCT116,ANK2,-0.14,0.444,1.02,VE821
HCT116,ANK3,0.11,0.542,1.01,VE821
HCT116,ANKAR,1.04,0.852,0.995,VE821
HCT116,ANKDD1A,-3.27,0.000531,0.335,VE821
HCT116,ANKDD1B,1.22,0.888,0.996,VE821
HCT116,ANKEF1,-0.69,0.246,1.03,VE821
HCT116,ANKFN1,0.39,0.653,1.01,VE821
HCT116,ANKFY1,-0.94,0.175,1,VE821
HCT116,ANKH,-0.67,0.252,1.03,VE821
HCT116,ANKIB1,-0.48,0.317,1.02,VE821
HCT116,ANKK1,-1.5,0.0674,0.983,VE821
HCT116,ANKLE1,0.03,0.514,1.01,VE821
HCT116,ANKLE2,1.14,0.873,0.994,VE821
HCT116,ANKMY1,-0.61,0.271,1.03,VE821
HCT116,ANKMY2,-0.88,0.191,1.01,VE821
HCT116,ANKRA2,-0.67,0.25,1.03,VE821
HCT116,ANKRD1,1,0.842,0.996,VE821
HCT116,ANKRD10,0.81,0.79,0.999,VE821
HCT116,ANKRD11,-1.28,0.101,1.01,VE821
HCT116,ANKRD12,-0.46,0.321,1.02,VE821
HCT116,ANKRD13A,-1.27,0.102,1,VE821
HCT116,ANKRD13B,-0.48,0.315,1.02,VE821
HCT116,ANKRD13C,-0.53,0.298,1.03,VE821
HCT116,ANKRD13D,0.71,0.761,0.998,VE821
HCT116,ANKRD16,2.66,0.996,0.999,VE821
HCT116,ANKRD17,0.95,0.828,0.996,VE821
HCT116,ANKRD2,0.38,0.65,1.01,VE821
HCT116,ANKRD22,-1,0.16,1,VE821
HCT116,ANKRD23,1.47,0.929,0.995,VE821
HCT116,ANKRD24,-1.1,0.135,0.996,VE821
HCT116,ANKRD26,0.75,0.775,0.998,VE821
HCT116,ANKRD27,-1.23,0.109,0.995,VE821
HCT116,ANKRD28,-0.29,0.388,1.02,VE821
HCT116,ANKRD29,-0.46,0.322,1.02,VE821
HCT116,ANKRD30B,0.62,0.732,1,VE821
HCT116,ANKRD31,-0.48,0.315,1.02,VE821
HCT116,ANKRD32,1.62,0.947,0.996,VE821
HCT116,ANKRD33,-0.25,0.401,1.02,VE821
HCT116,ANKRD33B,0,0.502,1.01,VE821
HCT116,ANKRD34A,-0.28,0.39,1.02,VE821
HCT116,ANKRD34B,-0.57,0.286,1.03,VE821
HCT116,ANKRD34C,0.41,0.661,1.01,VE821
HCT116,ANKRD35,-1.44,0.075,0.996,VE821
HCT116,ANKRD36C,3.08,0.999,1,VE821
HCT116,ANKRD37,-0.11,0.456,1.02,VE821
HCT116,ANKRD39,1.1,0.863,0.994,VE821
HCT116,ANKRD40,-1.16,0.124,0.999,VE821
HCT116,ANKRD42,-1.57,0.0577,0.972,VE821
HCT116,ANKRD44,0.24,0.594,1.01,VE821
HCT116,ANKRD45,-0.63,0.264,1.03,VE821
HCT116,ANKRD46,-1.35,0.0888,0.983,VE821
HCT116,ANKRD49,0.71,0.761,0.998,VE821
HCT116,ANKRD50,2.43,0.992,0.999,VE821
HCT116,ANKRD52,0,0.501,1.01,VE821
HCT116,ANKRD53,-1.16,0.122,0.995,VE821
HCT116,ANKRD54,1.78,0.962,0.997,VE821
HCT116,ANKRD55,0.53,0.702,1,VE821
HCT116,ANKRD6,1.37,0.915,0.994,VE821
HCT116,ANKRD61,0.65,0.742,1,VE821
HCT116,ANKRD62,-0.57,0.286,1.03,VE821
HCT116,ANKRD63,1.94,0.974,0.998,VE821
HCT116,ANKRD65,-0.14,0.446,1.02,VE821
HCT116,ANKRD66,0.74,0.771,0.999,VE821
HCT116,ANKRD7,-1,0.158,0.998,VE821
HCT116,ANKRD9,-0.57,0.284,1.03,VE821
HCT116,ANKS1A,-0.92,0.178,1,VE821
HCT116,ANKS1B,0.46,0.677,1,VE821
HCT116,ANKS3,0.15,0.56,1.01,VE821
HCT116,ANKS4B,-0.31,0.38,1.02,VE821
HCT116,ANKS6,0.43,0.666,1,VE821
HCT116,ANKUB1,0.18,0.57,1.01,VE821
HCT116,ANKZF1,-0.75,0.225,1.02,VE821
HCT116,ANLN,-1.56,0.0599,0.988,VE821
HCT116,ANO1,-1.25,0.106,1,VE821
HCT116,ANO10,-1.11,0.132,0.997,VE821
HCT116,ANO2,-0.18,0.43,1.02,VE821
HCT116,ANO3,-0.18,0.427,1.02,VE821
HCT116,ANO4,0.57,0.717,1,VE821
HCT116,ANO5,-1.11,0.133,0.997,VE821
HCT116,ANO6,0.78,0.782,0.998,VE821
HCT116,ANO7,-0.32,0.375,1.02,VE821
HCT116,ANO8,0.39,0.65,1.01,VE821
HCT116,ANO9,0.49,0.689,1,VE821
HCT116,ANP32A,-0.74,0.231,1.02,VE821
HCT116,ANP32E,2.17,0.985,0.999,VE821
HCT116,ANPEP,1.11,0.865,0.994,VE821
HCT116,ANTXR1,-0.65,0.259,1.03,VE821
HCT116,ANTXR2,0.23,0.59,1.01,VE821
HCT116,ANTXRL,-0.6,0.274,1.03,VE821
HCT116,ANXA1,-0.67,0.251,1.03,VE821
HCT116,ANXA10,-0.76,0.222,1.02,VE821
HCT116,ANXA11,0.33,0.63,1.01,VE821
HCT116,ANXA13,1.37,0.915,0.995,VE821
HCT116,ANXA2R,0.52,0.7,1,VE821
HCT116,ANXA3,-0.45,0.327,1.03,VE821
HCT116,ANXA4,0.35,0.636,1.01,VE821
HCT116,ANXA5,0.09,0.535,1.01,VE821
HCT116,ANXA6,-0.03,0.489,1.01,VE821
HCT116,ANXA7,1.32,0.907,0.993,VE821
HCT116,ANXA9,0.09,0.537,1.01,VE821
HCT116,AOAH,0.9,0.817,0.997,VE821
HCT116,AOC2,-0.96,0.169,1,VE821
HCT116,AOC3,1.2,0.885,0.995,VE821
HCT116,AOX1,1.13,0.87,0.993,VE821
HCT116,AP1AR,-0.56,0.286,1.03,VE821
HCT116,AP1B1,1.14,0.874,0.994,VE821
HCT116,AP1G1,0.68,0.751,0.999,VE821
HCT116,AP1G2,-0.58,0.281,1.03,VE821
HCT116,AP1M1,-0.45,0.326,1.03,VE821
HCT116,AP1M2,-0.67,0.252,1.03,VE821
HCT116,AP1S1,-1.39,0.0823,0.988,VE821
HCT116,AP1S3,2.01,0.978,0.999,VE821
HCT116,AP2A1,0.53,0.704,1,VE821
HCT116,AP2A2,-0.09,0.463,1.02,VE821
HCT116,AP2B1,-0.38,0.352,1.02,VE821
HCT116,AP2M1,-0.47,0.318,1.02,VE821
HCT116,AP2S1,-0.72,0.235,1.02,VE821
HCT116,AP3B1,0.38,0.649,1.01,VE821
HCT116,AP3B2,0.02,0.507,1.01,VE821
HCT116,AP3D1,-0.89,0.187,1,VE821
HCT116,AP3M1,0.57,0.715,0.999,VE821
HCT116,AP3M2,0.88,0.812,0.998,VE821
HCT116,AP3S2,-0.76,0.225,1.02,VE821
HCT116,AP4B1,0.62,0.734,1,VE821
HCT116,AP4E1,1.84,0.967,0.997,VE821
HCT116,AP4M1,-1.16,0.124,0.999,VE821
HCT116,AP5B1,-1.61,0.0538,0.98,VE821
HCT116,AP5M1,-1.68,0.0466,0.961,VE821
HCT116,AP5S1,-0.31,0.378,1.02,VE821
HCT116,AP5Z1,1.12,0.868,0.993,VE821
HCT116,APAF1,0.05,0.521,1.01,VE821
HCT116,APBA1,0.07,0.527,1.01,VE821
HCT116,APBA2,-0.87,0.193,1.01,VE821
HCT116,APBA3,0.03,0.511,1.01,VE821
HCT116,APBB1,-0.93,0.176,1,VE821
HCT116,APBB1IP,-1.43,0.076,0.996,VE821
HCT116,APBB2,0.17,0.569,1.01,VE821
HCT116,APBB3,-0.53,0.298,1.03,VE821
HCT116,APC,2.01,0.978,0.998,VE821
HCT116,APC2,-0.45,0.327,1.03,VE821
HCT116,APCDD1,0.52,0.699,1,VE821
HCT116,APCDD1L,-1.03,0.151,0.998,VE821
HCT116,APCS,-0.76,0.224,1.02,VE821
HCT116,APEH,-1.77,0.0384,0.949,VE821
HCT116,APEX1,-2.56,0.00522,0.732,VE821
HCT116,APEX2,-4.15,0.0000165,0.0677,VE821
HCT116,APH1A,0.26,0.602,1.01,VE821
HCT116,APH1B,0.59,0.722,1,VE821
HCT116,APLF,0.22,0.587,1.01,VE821
HCT116,APLN,-0.51,0.306,1.03,VE821
HCT116,APLNR,0.6,0.727,1,VE821
HCT116,APLP1,1.5,0.933,0.995,VE821
HCT116,APLP2,0.97,0.834,0.996,VE821
HCT116,APMAP,0,0.5,1.01,VE821
HCT116,APOA1,-1.41,0.0796,0.988,VE821
HCT116,APOA1BP,0.54,0.704,0.999,VE821
HCT116,APOA2,-0.1,0.461,1.02,VE821
HCT116,APOA4,-0.04,0.482,1.01,VE821
HCT116,APOA5,-0.1,0.461,1.02,VE821
HCT116,APOB,0.63,0.736,1,VE821
HCT116,APOBEC1,0.64,0.738,1,VE821
HCT116,APOBEC2,-0.46,0.323,1.03,VE821
HCT116,APOBEC3A,-0.16,0.438,1.02,VE821
HCT116,APOBEC3D,-0.56,0.289,1.03,VE821
HCT116,APOBEC3G,-0.9,0.184,1,VE821
HCT116,APOBEC3H,-0.38,0.353,1.02,VE821
HCT116,APOBR,0.71,0.76,0.998,VE821
HCT116,APOC3,-0.45,0.326,1.03,VE821
HCT116,APOC4,-0.17,0.433,1.02,VE821
HCT116,APOD,1.05,0.853,0.995,VE821
HCT116,APOE,0.99,0.839,0.996,VE821
HCT116,APOF,-0.88,0.19,1.01,VE821
HCT116,APOH,0.09,0.534,1.01,VE821
HCT116,APOL1,-0.1,0.461,1.02,VE821
HCT116,APOL2,-0.89,0.186,1,VE821
HCT116,APOL3,0.15,0.559,1.01,VE821
HCT116,APOL5,-0.47,0.319,1.02,VE821
HCT116,APOL6,0.33,0.63,1.01,VE821
HCT116,APOLD1,0.32,0.626,1.01,VE821
HCT116,APOM,0.11,0.542,1.01,VE821
HCT116,APOO,-1.08,0.141,0.998,VE821
HCT116,APOOL,1.11,0.867,0.994,VE821
HCT116,APP,-0.78,0.216,1.02,VE821
HCT116,APPBP2,-0.55,0.291,1.03,VE821
HCT116,APPL1,-1.22,0.111,0.992,VE821
HCT116,APPL2,0.61,0.73,1,VE821
HCT116,APRT,0.12,0.55,1.01,VE821
HCT116,APTX,-0.58,0.281,1.03,VE821
HCT116,AQP1,-0.79,0.215,1.02,VE821
HCT116,AQP10,0.28,0.609,1.01,VE821
HCT116,AQP11,-1.06,0.145,0.995,VE821
HCT116,AQP2,0.13,0.55,1.01,VE821
HCT116,AQP3,0.04,0.515,1.01,VE821
HCT116,AQP4,0.1,0.539,1.01,VE821
HCT116,AQP5,-1.47,0.0711,0.991,VE821
HCT116,AQP6,0.1,0.539,1.01,VE821
HCT116,AQP8,-2.04,0.0208,0.947,VE821
HCT116,AQP9,0.12,0.549,1.01,VE821
HCT116,AQR,0.96,0.83,0.996,VE821
HCT116,AR,0.49,0.689,1,VE821
HCT116,ARAF,-0.19,0.426,1.02,VE821
HCT116,ARAP1,-0.17,0.434,1.02,VE821
HCT116,ARAP2,-0.93,0.176,1,VE821
HCT116,ARAP3,-1.96,0.0252,0.947,VE821
HCT116,ARC,-2,0.0225,0.953,VE821
HCT116,ARCN1,-0.74,0.228,1.02,VE821
HCT116,AREL1,0.01,0.503,1.01,VE821
HCT116,ARF1,-0.96,0.17,1,VE821
HCT116,ARF3,-2.97,0.00147,0.634,VE821
HCT116,ARF5,1.1,0.864,0.994,VE821
HCT116,ARFGAP1,-0.26,0.398,1.02,VE821
HCT116,ARFGAP2,-0.39,0.347,1.02,VE821
HCT116,ARFGAP3,-0.31,0.379,1.02,VE821
HCT116,ARFGEF1,1.44,0.925,0.995,VE821
HCT116,ARFGEF2,0.09,0.534,1.01,VE821
HCT116,ARFIP2,-0.6,0.273,1.03,VE821
HCT116,ARFRP1,-0.48,0.316,1.02,VE821
HCT116,ARG1,0.52,0.699,1,VE821
HCT116,ARG2,0.43,0.667,1,VE821
HCT116,ARGLU1,1.25,0.894,0.994,VE821
HCT116,ARHGAP1,-0.94,0.174,0.999,VE821
HCT116,ARHGAP10,-1.45,0.0735,0.987,VE821
HCT116,ARHGAP11A,0.05,0.52,1.01,VE821
HCT116,ARHGAP12,-0.48,0.315,1.02,VE821
HCT116,ARHGAP15,-1.04,0.149,0.996,VE821
HCT116,ARHGAP17,-1.1,0.135,0.999,VE821
HCT116,ARHGAP18,1.04,0.85,0.995,VE821
HCT116,ARHGAP19,-0.87,0.192,1.01,VE821
HCT116,ARHGAP20,0.4,0.657,1.01,VE821
HCT116,ARHGAP21,1.4,0.919,0.995,VE821
HCT116,ARHGAP22,0.61,0.728,1,VE821
HCT116,ARHGAP23,-0.7,0.242,1.03,VE821
HCT116,ARHGAP24,0.39,0.65,1.01,VE821
HCT116,ARHGAP25,0.91,0.82,0.997,VE821
HCT116,ARHGAP26,-0.06,0.475,1.01,VE821
HCT116,ARHGAP27,-0.98,0.163,1.01,VE821
HCT116,ARHGAP28,0.93,0.825,0.997,VE821
HCT116,ARHGAP29,0.27,0.606,1.01,VE821
HCT116,ARHGAP30,0.01,0.503,1.01,VE821
HCT116,ARHGAP31,0.58,0.72,1,VE821
HCT116,ARHGAP32,0.42,0.662,1.01,VE821
HCT116,ARHGAP33,-0.38,0.351,1.02,VE821
HCT116,ARHGAP35,0.51,0.697,1,VE821
HCT116,ARHGAP36,-0.35,0.363,1.02,VE821
HCT116,ARHGAP39,1.79,0.963,0.997,VE821
HCT116,ARHGAP4,-0.64,0.26,1.03,VE821
HCT116,ARHGAP42,1.02,0.845,0.996,VE821
HCT116,ARHGAP44,0.07,0.528,1.01,VE821
HCT116,ARHGAP5,2.04,0.979,0.998,VE821
HCT116,ARHGAP6,-1.06,0.145,0.995,VE821
HCT116,ARHGAP8,0.02,0.507,1.01,VE821
HCT116,ARHGAP9,0.66,0.745,1,VE821
HCT116,ARHGDIA,1.3,0.903,0.994,VE821
HCT116,ARHGDIB,0.67,0.749,0.999,VE821
HCT116,ARHGDIG,-0.89,0.187,1,VE821
HCT116,ARHGEF1,-0.86,0.196,1.01,VE821
HCT116,ARHGEF10,-0.93,0.175,1,VE821
HCT116,ARHGEF10L,-1.24,0.107,0.996,VE821
HCT116,ARHGEF11,-0.95,0.171,1,VE821
HCT116,ARHGEF12,-0.64,0.26,1.03,VE821
HCT116,ARHGEF15,-1.16,0.122,0.996,VE821
HCT116,ARHGEF16,0.7,0.759,0.999,VE821
HCT116,ARHGEF17,-0.24,0.406,1.02,VE821
HCT116,ARHGEF18,0.49,0.686,1,VE821
HCT116,ARHGEF19,-0.63,0.265,1.03,VE821
HCT116,ARHGEF2,-0.04,0.483,1.01,VE821
HCT116,ARHGEF25,-0.65,0.257,1.04,VE821
HCT116,ARHGEF26,0.12,0.546,1.01,VE821
HCT116,ARHGEF28,-0.68,0.248,1.03,VE821
HCT116,ARHGEF3,-0.61,0.269,1.03,VE821
HCT116,ARHGEF33,-0.44,0.331,1.03,VE821
HCT116,ARHGEF37,0.06,0.522,1.01,VE821
HCT116,ARHGEF38,1.04,0.852,0.996,VE821
HCT116,ARHGEF39,0.91,0.82,0.997,VE821
HCT116,ARHGEF40,-1.11,0.134,0.999,VE821
HCT116,ARHGEF5,-0.49,0.312,1.02,VE821
HCT116,ARHGEF6,-0.37,0.357,1.02,VE821
HCT116,ARHGEF7,-0.06,0.475,1.01,VE821
HCT116,ARHGEF9,-2.06,0.0198,0.931,VE821
HCT116,ARID1A,-2.16,0.0155,0.911,VE821
HCT116,ARID1B,-1.33,0.0909,0.993,VE821
HCT116,ARID2,0.17,0.567,1.01,VE821
HCT116,ARID3A,-0.99,0.16,1,VE821
HCT116,ARID3C,-0.7,0.241,1.02,VE821
HCT116,ARID4A,-1.08,0.14,1,VE821
HCT116,ARID4B,0.49,0.687,1,VE821
HCT116,ARID5A,0.83,0.797,0.999,VE821
HCT116,ARID5B,1.99,0.977,0.999,VE821
HCT116,ARIH1,4,1,1,VE821
HCT116,ARIH2,1.62,0.947,0.996,VE821
HCT116,ARIH2OS,-0.77,0.22,1.02,VE821
HCT116,ARL1,0.9,0.815,0.997,VE821
HCT116,ARL10,0.27,0.606,1.01,VE821
HCT116,ARL11,-1.02,0.154,0.992,VE821
HCT116,ARL13A,1.17,0.879,0.994,VE821
HCT116,ARL13B,0.17,0.567,1.01,VE821
HCT116,ARL14,1.2,0.884,0.995,VE821
HCT116,ARL14EP,1.78,0.962,0.997,VE821
HCT116,ARL15,0.08,0.531,1.01,VE821
HCT116,ARL16,-1.25,0.106,0.999,VE821
HCT116,ARL2,0.3,0.617,1.01,VE821
HCT116,ARL3,1.11,0.866,0.994,VE821
HCT116,ARL4C,0.22,0.588,1.01,VE821
HCT116,ARL4D,-1.42,0.0782,0.993,VE821
HCT116,ARL5B,0.27,0.607,1.01,VE821
HCT116,ARL5C,0.18,0.572,1.01,VE821
HCT116,ARL6,0.39,0.653,1.01,VE821
HCT116,ARL6IP1,1.26,0.897,0.993,VE821
HCT116,ARL6IP4,-1.07,0.142,0.994,VE821
HCT116,ARL6IP5,0.22,0.587,1.01,VE821
HCT116,ARL6IP6,-0.36,0.359,1.02,VE821
HCT116,ARL8A,-0.21,0.417,1.02,VE821
HCT116,ARL9,-0.26,0.396,1.02,VE821
HCT116,ARMC1,-1.78,0.0376,0.951,VE821
HCT116,ARMC12,0.82,0.794,0.999,VE821
HCT116,ARMC2,0.9,0.816,0.997,VE821
HCT116,ARMC3,1.08,0.859,0.994,VE821
HCT116,ARMC4,-0.48,0.316,1.02,VE821
HCT116,ARMC5,0.67,0.749,0.999,VE821
HCT116,ARMC6,-1.85,0.0322,0.951,VE821
HCT116,ARMC7,-0.53,0.298,1.03,VE821
HCT116,ARMC8,-0.62,0.269,1.03,VE821
HCT116,ARMC9,1.19,0.882,0.995,VE821
HCT116,ARMCX1,-1.06,0.145,0.996,VE821
HCT116,ARMCX2,-0.88,0.19,1.01,VE821
HCT116,ARMCX3,-0.25,0.401,1.02,VE821
HCT116,ARMCX4,-0.55,0.291,1.03,VE821
HCT116,ARMCX5,-0.94,0.174,1,VE821
HCT116,ARMCX6,0.75,7.74E-01,9.98E-01,VE821
HCT116,ARMS2,-0.65,0.257,1.04,VE821
HCT116,ARNT,2.19,0.986,0.999,VE821
HCT116,ARNT2,1.12,0.868,0.994,VE821
HCT116,ARNTL,0.95,0.83,0.997,VE821
HCT116,ARNTL2,-0.62,0.269,1.03,VE821
HCT116,ARPC1A,0.8,0.789,0.999,VE821
HCT116,ARPC1B,-0.19,0.425,1.02,VE821
HCT116,ARPC2,0.66,0.747,0.999,VE821
HCT116,ARPC4,-0.65,0.256,1.04,VE821
HCT116,ARPC5,0.31,0.62,1.01,VE821
HCT116,ARPC5L,0.49,0.689,1,VE821
HCT116,ARPP19,2.1,0.982,0.998,VE821
HCT116,ARPP21,1.04,0.852,0.996,VE821
HCT116,ARR3,-1.93,0.0271,0.951,VE821
HCT116,ARRB1,-0.76,0.225,1.02,VE821
HCT116,ARRB2,-1.26,0.103,0.999,VE821
HCT116,ARRDC1,0.11,0.542,1.01,VE821
HCT116,ARRDC2,0.21,0.584,1.01,VE821
HCT116,ARRDC3,-0.77,0.221,1.02,VE821
HCT116,ARRDC4,0.97,0.835,0.996,VE821
HCT116,ARRDC5,0.71,0.762,0.998,VE821
HCT116,ARSA,1.8,0.964,0.997,VE821
HCT116,ARSB,0.48,0.685,1,VE821
HCT116,ARSD,0.08,0.533,1.01,VE821
HCT116,ARSE,-0.81,0.208,1.02,VE821
HCT116,ARSF,-0.75,0.228,1.02,VE821
HCT116,ARSG,1.76,0.961,0.997,VE821
HCT116,ARSH,0.43,0.666,1.01,VE821
HCT116,ARSI,-0.61,0.272,1.03,VE821
HCT116,ARSJ,-0.09,0.463,1.02,VE821
HCT116,ARSK,0.22,0.588,1.01,VE821
HCT116,ART1,-1.94,0.0262,0.941,VE821
HCT116,ART3,2.36,0.991,1,VE821
HCT116,ART4,0.77,0.779,0.998,VE821
HCT116,ART5,-0.93,0.176,1,VE821
HCT116,ARTN,0.26,0.604,1.01,VE821
HCT116,ARV1,-0.21,0.415,1.02,VE821
HCT116,ARVCF,1.35,0.911,0.994,VE821
HCT116,ARX,-1.02,0.153,0.992,VE821
HCT116,AS3MT,-0.45,0.326,1.03,VE821
HCT116,ASAH1,0.06,0.525,1.01,VE821
HCT116,ASAH2,1.24,0.892,0.995,VE821
HCT116,ASAP1,-0.16,0.436,1.02,VE821
HCT116,ASAP2,-0.13,0.448,1.02,VE821
HCT116,ASAP3,-0.35,0.363,1.02,VE821
HCT116,ASB1,-0.33,0.372,1.02,VE821
HCT116,ASB10,-2.19,0.0141,0.902,VE821
HCT116,ASB11,-0.26,0.399,1.02,VE821
HCT116,ASB12,0.59,0.724,1,VE821
HCT116,ASB13,0.14,0.555,1.01,VE821
HCT116,ASB14,-0.42,0.338,1.02,VE821
HCT116,ASB15,1.31,0.905,0.994,VE821
HCT116,ASB16,-1.24,0.108,0.996,VE821
HCT116,ASB18,0.3,0.619,1.01,VE821
HCT116,ASB2,-0.76,0.225,1.02,VE821
HCT116,ASB4,-0.24,0.404,1.02,VE821
HCT116,ASB5,0.08,0.534,1.01,VE821
HCT116,ASB6,0.85,0.804,0.997,VE821
HCT116,ASB7,-0.3,0.381,1.02,VE821
HCT116,ASB8,-0.99,0.161,1,VE821
HCT116,ASB9,-0.52,0.3,1.03,VE821
HCT116,ASCC1,-1.48,0.0699,0.987,VE821
HCT116,ASCC2,-0.7,0.241,1.02,VE821
HCT116,ASCC3,-0.14,0.442,1.02,VE821
HCT116,ASCL1,0.23,0.593,1.01,VE821
HCT116,ASCL2,0.88,0.811,0.998,VE821
HCT116,ASCL3,0.36,0.64,1.01,VE821
HCT116,ASCL4,-1.87,0.0308,0.944,VE821
HCT116,ASCL5,1.58,0.942,0.996,VE821
HCT116,ASF1A,-0.89,0.185,1,VE821
HCT116,ASF1B,0.14,0.555,1.01,VE821
HCT116,ASGR1,-0.52,0.3,1.03,VE821
HCT116,ASGR2,-0.8,0.213,1.02,VE821
HCT116,ASH1L,0.23,0.592,1.01,VE821
HCT116,ASH2L,-0.71,0.24,1.03,VE821
HCT116,ASIC1,0.55,0.71,0.999,VE821
HCT116,ASIC2,-0.37,0.357,1.02,VE821
HCT116,ASIC3,-0.88,0.19,1.01,VE821
HCT116,ASIC4,-0.33,0.372,1.02,VE821
HCT116,ASIC5,-0.56,0.287,1.03,VE821
HCT116,ASIP,0.23,0.59,1.01,VE821
HCT116,ASL,-0.55,0.292,1.03,VE821
HCT116,ASNA1,-0.78,0.218,1.02,VE821
HCT116,ASNSD1,0.83,0.795,0.999,VE821
HCT116,ASPA,-1.04,0.15,0.998,VE821
HCT116,ASPDH,0.34,0.634,1.01,VE821
HCT116,ASPG,0.21,0.584,1.01,VE821
HCT116,ASPH,0.55,0.708,0.999,VE821
HCT116,ASPHD1,2.46,0.993,0.999,VE821
HCT116,ASPHD2,-0.27,0.392,1.02,VE821
HCT116,ASPM,0.1,0.54,1.01,VE821
HCT116,ASPRV1,-0.77,0.222,1.02,VE821
HCT116,ASPSCR1,-0.39,0.35,1.02,VE821
HCT116,ASRGL1,-0.07,0.474,1.01,VE821
HCT116,ASTE1,0.48,0.684,1,VE821
HCT116,ASTL,-0.59,0.276,1.03,VE821
HCT116,ASTN1,0.13,0.553,1.01,VE821
HCT116,ASTN2,-0.31,0.377,1.02,VE821
HCT116,ASXL1,-0.27,0.393,1.02,VE821
HCT116,ASXL2,-0.58,0.28,1.03,VE821
HCT116,ASXL3,-0.95,0.171,1,VE821
HCT116,ASZ1,-0.52,0.301,1.03,VE821
HCT116,ATAD2,-1.83,0.0337,0.961,VE821
HCT116,ATAD2B,0.8,0.787,0.998,VE821
HCT116,ATAD3C,-0.59,0.278,1.03,VE821
HCT116,ATAD5,-1.9,0.0288,0.95,VE821
HCT116,ATAT1,0.67,0.75,0.999,VE821
HCT116,ATCAY,-0.21,0.416,1.02,VE821
HCT116,ATE1,0.46,0.676,1,VE821
HCT116,ATF2,-0.85,0.199,1.01,VE821
HCT116,ATF3,-1.35,0.089,0.984,VE821
HCT116,ATF5,-1.34,0.0894,0.985,VE821
HCT116,ATF6,-2.23,0.0129,0.894,VE821
HCT116,ATF6B,-0.83,0.204,1.01,VE821
HCT116,ATF7,-0.66,0.253,1.03,VE821
