Cell_line,GENE,normZ,p-value,FDR,Treatment
RPE1_hTER_P53,ESYT1,-1.67,0.0472,1.13,VE821
RPE1_hTER_P53,ESYT2,0.42,0.663,0.99,VE821
RPE1_hTER_P53,ESYT3,-1.22,0.111,1.28,VE821
RPE1_hTER_P53,ETAA1,0.15,0.56,1.03,VE821
RPE1_hTER_P53,ETFA,0.23,0.59,1.01,VE821
RPE1_hTER_P53,ETFB,0.56,0.714,0.981,VE821
RPE1_hTER_P53,ETFDH,0.23,0.59,1.01,VE821
RPE1_hTER_P53,ETHE1,0.54,0.704,0.982,VE821
RPE1_hTER_P53,ETNK1,-1.37,0.0853,1.3,VE821
RPE1_hTER_P53,ETNK2,0.59,0.722,0.981,VE821
RPE1_hTER_P53,ETS1,0.32,0.625,1,VE821
RPE1_hTER_P53,ETS2,1.76,0.961,0.984,VE821
RPE1_hTER_P53,ETV1,0.62,0.731,0.976,VE821
RPE1_hTER_P53,ETV2,-0.24,0.406,1.1,VE821
RPE1_hTER_P53,ETV3,0.52,0.698,0.984,VE821
RPE1_hTER_P53,ETV3L,-0.23,0.408,1.09,VE821
RPE1_hTER_P53,ETV4,-0.42,0.338,1.15,VE821
RPE1_hTER_P53,ETV5,2.71,0.997,0.999,VE821
RPE1_hTER_P53,ETV6,-0.76,0.224,1.23,VE821
RPE1_hTER_P53,ETV7,0.47,0.683,0.987,VE821
RPE1_hTER_P53,EVA1A,-0.77,0.219,1.23,VE821
RPE1_hTER_P53,EVA1B,-0.1,0.46,1.07,VE821
RPE1_hTER_P53,EVA1C,1.08,0.861,0.969,VE821
RPE1_hTER_P53,EVC,-0.09,0.466,1.07,VE821
RPE1_hTER_P53,EVC2,-0.15,0.441,1.08,VE821
RPE1_hTER_P53,EVI2A,-0.19,0.424,1.09,VE821
RPE1_hTER_P53,EVI2B,0.2,0.577,1.02,VE821
RPE1_hTER_P53,EVI5,-1.73,0.0415,1.08,VE821
RPE1_hTER_P53,EVI5L,1.41,0.92,0.976,VE821
RPE1_hTER_P53,EVL,1.42,0.922,0.976,VE821
RPE1_hTER_P53,EVPL,0.69,0.755,0.973,VE821
RPE1_hTER_P53,EVX1,0.16,0.564,1.03,VE821
RPE1_hTER_P53,EVX2,-0.5,0.31,1.17,VE821
RPE1_hTER_P53,EWSR1,-0.9,0.185,1.25,VE821
RPE1_hTER_P53,EXD1,0.93,0.824,0.967,VE821
RPE1_hTER_P53,EXD2,0.73,0.767,0.971,VE821
RPE1_hTER_P53,EXD3,-0.01,0.498,1.06,VE821
RPE1_hTER_P53,EXO1,0.2,0.58,1.02,VE821
RPE1_hTER_P53,EXO5,-0.41,0.342,1.14,VE821
RPE1_hTER_P53,EXOC1,0.97,0.835,0.968,VE821
RPE1_hTER_P53,EXOC2,0.18,0.571,1.02,VE821
RPE1_hTER_P53,EXOC3,1.34,0.91,0.974,VE821
RPE1_hTER_P53,EXOC3L1,0.05,0.519,1.04,VE821
RPE1_hTER_P53,EXOC3L2,-0.29,0.386,1.11,VE821
RPE1_hTER_P53,EXOC3L4,1.19,0.883,0.971,VE821
RPE1_hTER_P53,EXOC4,-0.79,0.215,1.24,VE821
RPE1_hTER_P53,EXOC5,-0.1,0.459,1.07,VE821
RPE1_hTER_P53,EXOC6,0.15,0.56,1.03,VE821
RPE1_hTER_P53,EXOC6B,0.35,0.638,0.997,VE821
RPE1_hTER_P53,EXOC7,0.91,0.819,0.967,VE821
RPE1_hTER_P53,EXOC8,-0.35,0.362,1.13,VE821
RPE1_hTER_P53,EXOG,0.18,0.57,1.02,VE821
RPE1_hTER_P53,EXOSC1,1.91,0.972,0.987,VE821
RPE1_hTER_P53,EXOSC10,1.73,0.958,0.984,VE821
RPE1_hTER_P53,EXOSC2,0.55,0.71,0.981,VE821
RPE1_hTER_P53,EXOSC3,0.3,0.62,1,VE821
RPE1_hTER_P53,EXOSC4,-1.63,0.0516,1.15,VE821
RPE1_hTER_P53,EXOSC5,-0.08,0.469,1.07,VE821
RPE1_hTER_P53,EXOSC7,-1.67,0.047,1.13,VE821
RPE1_hTER_P53,EXOSC8,0.28,0.612,1,VE821
RPE1_hTER_P53,EXOSC9,0.93,0.824,0.967,VE821
RPE1_hTER_P53,EXPH5,-0.05,0.482,1.06,VE821
RPE1_hTER_P53,EXT1,-0.16,0.437,1.08,VE821
RPE1_hTER_P53,EXT2,-0.6,0.276,1.19,VE821
RPE1_hTER_P53,EXTL1,-1.25,0.106,1.28,VE821
RPE1_hTER_P53,EXTL2,0.38,0.65,0.995,VE821
RPE1_hTER_P53,EXTL3,-0.62,0.266,1.19,VE821
RPE1_hTER_P53,EYA1,-0.09,0.463,1.07,VE821
RPE1_hTER_P53,EYA2,1.25,0.894,0.972,VE821
RPE1_hTER_P53,EYA3,1.66,0.952,0.983,VE821
RPE1_hTER_P53,EYA4,0.49,0.689,0.986,VE821
RPE1_hTER_P53,EYS,0.29,0.614,1,VE821
RPE1_hTER_P53,EZH1,0.22,0.586,1.02,VE821
RPE1_hTER_P53,EZH2,-0.13,0.449,1.08,VE821
RPE1_hTER_P53,EZR,1.81,0.965,0.985,VE821
RPE1_hTER_P53,F10,-0.16,0.438,1.08,VE821
RPE1_hTER_P53,F11,0.89,0.813,0.967,VE821
RPE1_hTER_P53,F11R,0.81,0.791,0.97,VE821
RPE1_hTER_P53,F12,0.35,0.638,0.997,VE821
RPE1_hTER_P53,F13A1,0.45,0.675,0.989,VE821
RPE1_hTER_P53,F13B,-0.71,0.238,1.21,VE821
RPE1_hTER_P53,F2,0.12,0.547,1.03,VE821
RPE1_hTER_P53,F2R,1.14,0.872,0.969,VE821
RPE1_hTER_P53,F2RL1,0.07,0.529,1.04,VE821
RPE1_hTER_P53,F2RL2,-0.52,0.3,1.17,VE821
RPE1_hTER_P53,F2RL3,0.14,0.555,1.03,VE821
RPE1_hTER_P53,F3,-1.1,0.135,1.26,VE821
RPE1_hTER_P53,F5,0.19,0.577,1.02,VE821
RPE1_hTER_P53,F7,0.4,0.656,0.991,VE821
RPE1_hTER_P53,F8,1.77,0.962,0.984,VE821
RPE1_hTER_P53,F9,-0.05,0.479,1.06,VE821
RPE1_hTER_P53,FA2H,0.53,0.703,0.983,VE821
RPE1_hTER_P53,FAAH,-1.95,0.0256,0.914,VE821
RPE1_hTER_P53,FAAH2,-0.15,0.44,1.08,VE821
RPE1_hTER_P53,FABP1,0.83,0.796,0.968,VE821
RPE1_hTER_P53,FABP12,-0.09,0.462,1.07,VE821
RPE1_hTER_P53,FABP6,0.11,0.545,1.03,VE821
RPE1_hTER_P53,FABP7,0.11,0.542,1.03,VE821
RPE1_hTER_P53,FABP9,0.1,0.541,1.03,VE821
RPE1_hTER_P53,FADD,2.52,0.994,0.997,VE821
RPE1_hTER_P53,FADS1,-1.12,0.13,1.27,VE821
RPE1_hTER_P53,FADS2,-0.91,0.181,1.25,VE821
RPE1_hTER_P53,FADS3,0.44,0.672,0.99,VE821
RPE1_hTER_P53,FADS6,-1.08,0.14,1.27,VE821
RPE1_hTER_P53,FAF1,-0.08,0.466,1.07,VE821
RPE1_hTER_P53,FAF2,1.47,0.929,0.978,VE821
RPE1_hTER_P53,FAH,0.51,0.694,0.985,VE821
RPE1_hTER_P53,FAHD1,1.51,0.934,0.978,VE821
RPE1_hTER_P53,FAIM,0.26,0.601,1.01,VE821
RPE1_hTER_P53,FAIM2,-0.46,0.324,1.16,VE821
RPE1_hTER_P53,FAIM3,0.99,0.839,0.968,VE821
RPE1_hTER_P53,FAM101A,0,0.501,1.06,VE821
RPE1_hTER_P53,FAM102A,-0.57,0.283,1.18,VE821
RPE1_hTER_P53,FAM102B,0.39,0.653,0.993,VE821
RPE1_hTER_P53,FAM104A,-1.26,0.104,1.28,VE821
RPE1_hTER_P53,FAM105A,0.35,0.637,0.998,VE821
RPE1_hTER_P53,FAM105B,-0.2,0.421,1.09,VE821
RPE1_hTER_P53,FAM107A,0.45,0.673,0.989,VE821
RPE1_hTER_P53,FAM107B,0.07,0.529,1.04,VE821
RPE1_hTER_P53,FAM109A,0.92,0.822,0.966,VE821
RPE1_hTER_P53,FAM109B,-1.56,0.059,1.19,VE821
RPE1_hTER_P53,FAM110A,0.83,0.798,0.969,VE821
RPE1_hTER_P53,FAM110B,-0.77,0.221,1.23,VE821
RPE1_hTER_P53,FAM110C,-0.37,0.357,1.13,VE821
RPE1_hTER_P53,FAM110D,1.01,0.843,0.968,VE821
RPE1_hTER_P53,FAM111A,-0.32,0.374,1.12,VE821
RPE1_hTER_P53,FAM111B,0.95,0.829,0.967,VE821
RPE1_hTER_P53,FAM114A1,0.79,0.787,0.97,VE821
RPE1_hTER_P53,FAM114A2,0.86,0.805,0.968,VE821
RPE1_hTER_P53,FAM115A,-0.2,0.421,1.09,VE821
RPE1_hTER_P53,FAM117A,0.44,0.67,0.99,VE821
RPE1_hTER_P53,FAM117B,-0.01,0.496,1.06,VE821
RPE1_hTER_P53,FAM118A,-1.05,0.147,1.26,VE821
RPE1_hTER_P53,FAM118B,0.13,0.552,1.03,VE821
RPE1_hTER_P53,FAM120A,1.73,0.958,0.984,VE821
RPE1_hTER_P53,FAM120AOS,0.34,0.633,0.999,VE821
RPE1_hTER_P53,FAM120B,-0.06,0.474,1.06,VE821
RPE1_hTER_P53,FAM120C,0.35,0.636,0.999,VE821
RPE1_hTER_P53,FAM122A,-0.12,0.453,1.07,VE821
RPE1_hTER_P53,FAM122B,0.18,0.57,1.02,VE821
RPE1_hTER_P53,FAM122C,0.22,0.588,1.02,VE821
RPE1_hTER_P53,FAM124A,-0.04,0.484,1.06,VE821
RPE1_hTER_P53,FAM124B,0.63,0.737,0.976,VE821
RPE1_hTER_P53,FAM126A,0.72,0.766,0.971,VE821
RPE1_hTER_P53,FAM126B,-0.13,0.448,1.08,VE821
RPE1_hTER_P53,FAM127A,0.29,0.615,1,VE821
RPE1_hTER_P53,FAM129A,-1.22,0.11,1.28,VE821
RPE1_hTER_P53,FAM129B,0.57,0.715,0.981,VE821
RPE1_hTER_P53,FAM129C,1.45,0.927,0.977,VE821
RPE1_hTER_P53,FAM131A,0.02,0.509,1.05,VE821
RPE1_hTER_P53,FAM131B,0.74,0.77,0.97,VE821
RPE1_hTER_P53,FAM131C,-0.49,0.313,1.16,VE821
RPE1_hTER_P53,FAM132A,-0.2,0.422,1.09,VE821
RPE1_hTER_P53,FAM132B,0.49,0.687,0.987,VE821
RPE1_hTER_P53,FAM133A,-0.43,0.335,1.15,VE821
RPE1_hTER_P53,FAM134A,0.41,0.66,0.992,VE821
RPE1_hTER_P53,FAM134B,0.25,0.598,1.01,VE821
RPE1_hTER_P53,FAM134C,-0.87,0.193,1.25,VE821
RPE1_hTER_P53,FAM135A,0.27,0.607,1.01,VE821
RPE1_hTER_P53,FAM135B,-0.8,0.212,1.24,VE821
RPE1_hTER_P53,FAM136A,0.39,0.652,0.993,VE821
RPE1_hTER_P53,FAM13A,-0.46,0.324,1.16,VE821
RPE1_hTER_P53,FAM13B,-1.27,0.101,1.29,VE821
RPE1_hTER_P53,FAM13C,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,FAM149A,1.43,0.923,0.976,VE821
RPE1_hTER_P53,FAM149B1,-0.45,0.325,1.16,VE821
RPE1_hTER_P53,FAM150A,-0.42,0.338,1.15,VE821
RPE1_hTER_P53,FAM151A,0.22,0.587,1.02,VE821
RPE1_hTER_P53,FAM151B,-0.14,0.444,1.08,VE821
RPE1_hTER_P53,FAM154A,-0.57,0.285,1.18,VE821
RPE1_hTER_P53,FAM155A,0.01,0.502,1.05,VE821
RPE1_hTER_P53,FAM155B,0.34,0.632,0.999,VE821
RPE1_hTER_P53,FAM159A,0.67,0.75,0.974,VE821
RPE1_hTER_P53,FAM159B,-0.4,0.346,1.14,VE821
RPE1_hTER_P53,FAM160A1,0.63,0.737,0.976,VE821
RPE1_hTER_P53,FAM160A2,-1.47,0.0712,1.25,VE821
RPE1_hTER_P53,FAM160B1,-0.73,0.231,1.22,VE821
RPE1_hTER_P53,FAM160B2,-0.55,0.291,1.18,VE821
RPE1_hTER_P53,FAM161A,-0.31,0.379,1.11,VE821
RPE1_hTER_P53,FAM161B,0.93,0.824,0.967,VE821
RPE1_hTER_P53,FAM162A,-0.22,0.412,1.09,VE821
RPE1_hTER_P53,FAM162B,-0.11,0.455,1.07,VE821
RPE1_hTER_P53,FAM163A,-0.78,0.218,1.24,VE821
RPE1_hTER_P53,FAM163B,0.59,0.722,0.98,VE821
RPE1_hTER_P53,FAM166A,1.26,0.897,0.972,VE821
RPE1_hTER_P53,FAM166B,-0.38,0.35,1.14,VE821
RPE1_hTER_P53,FAM167A,0.1,0.541,1.03,VE821
RPE1_hTER_P53,FAM167B,-0.5,0.309,1.17,VE821
RPE1_hTER_P53,FAM168A,0.7,0.757,0.972,VE821
RPE1_hTER_P53,FAM168B,-0.45,0.325,1.16,VE821
RPE1_hTER_P53,FAM169A,-0.81,0.208,1.24,VE821
RPE1_hTER_P53,FAM169B,0.66,0.744,0.975,VE821
RPE1_hTER_P53,FAM170A,1.07,0.857,0.969,VE821
RPE1_hTER_P53,FAM170B,0.03,0.511,1.05,VE821
RPE1_hTER_P53,FAM171A1,-1.02,0.153,1.27,VE821
RPE1_hTER_P53,FAM171A2,-0.55,0.29,1.18,VE821
RPE1_hTER_P53,FAM171B,-0.84,0.199,1.24,VE821
RPE1_hTER_P53,FAM172A,-0.48,0.314,1.17,VE821
RPE1_hTER_P53,FAM173A,0.67,0.748,0.975,VE821
RPE1_hTER_P53,FAM173B,-0.69,0.246,1.21,VE821
RPE1_hTER_P53,FAM174A,-0.39,0.347,1.14,VE821
RPE1_hTER_P53,FAM174B,0.71,0.762,0.971,VE821
RPE1_hTER_P53,FAM175A,1.17,0.879,0.97,VE821
RPE1_hTER_P53,FAM175B,-1.34,0.0899,1.31,VE821
RPE1_hTER_P53,FAM178A,-0.53,0.298,1.17,VE821
RPE1_hTER_P53,FAM178B,-2.02,0.0219,0.857,VE821
RPE1_hTER_P53,FAM179A,-0.37,0.356,1.13,VE821
RPE1_hTER_P53,FAM179B,-0.48,0.316,1.16,VE821
RPE1_hTER_P53,FAM180A,-0.03,0.49,1.06,VE821
RPE1_hTER_P53,FAM180B,-0.4,0.344,1.14,VE821
RPE1_hTER_P53,FAM181A,0.26,0.603,1.01,VE821
RPE1_hTER_P53,FAM181B,1.65,0.951,0.983,VE821
RPE1_hTER_P53,FAM183A,0.76,0.777,0.97,VE821
RPE1_hTER_P53,FAM183B,-0.98,0.163,1.26,VE821
RPE1_hTER_P53,FAM184A,-0.26,0.397,1.1,VE821
RPE1_hTER_P53,FAM184B,0.42,0.662,0.99,VE821
RPE1_hTER_P53,FAM186A,0.24,0.595,1.01,VE821
RPE1_hTER_P53,FAM186B,1.17,0.878,0.97,VE821
RPE1_hTER_P53,FAM187B,0.03,0.512,1.05,VE821
RPE1_hTER_P53,FAM188A,-0.1,0.462,1.07,VE821
RPE1_hTER_P53,FAM188B,1.1,0.864,0.969,VE821
RPE1_hTER_P53,FAM189A1,0.53,0.7,0.984,VE821
RPE1_hTER_P53,FAM189A2,0.57,0.714,0.981,VE821
RPE1_hTER_P53,FAM189B,0.47,0.681,0.988,VE821
RPE1_hTER_P53,FAM192A,-0.85,0.197,1.24,VE821
RPE1_hTER_P53,FAM193A,-0.59,0.279,1.19,VE821
RPE1_hTER_P53,FAM193B,0,0.5,1.06,VE821
RPE1_hTER_P53,FAM194A,0.03,0.513,1.05,VE821
RPE1_hTER_P53,FAM194B,-0.71,0.24,1.21,VE821
RPE1_hTER_P53,FAM195A,-1.46,0.0722,1.25,VE821
RPE1_hTER_P53,FAM195B,-0.47,0.318,1.16,VE821
RPE1_hTER_P53,FAM196A,-1.7,0.0447,1.11,VE821
RPE1_hTER_P53,FAM196B,0.03,0.513,1.05,VE821
RPE1_hTER_P53,FAM198A,-1.51,0.0662,1.21,VE821
RPE1_hTER_P53,FAM198B,1.64,0.949,0.982,VE821
RPE1_hTER_P53,FAM199X,0.79,0.786,0.97,VE821
RPE1_hTER_P53,FAM19A1,-0.43,0.334,1.15,VE821
RPE1_hTER_P53,FAM19A2,0.24,0.595,1.01,VE821
RPE1_hTER_P53,FAM19A3,-2.66,0.00392,0.318,VE821
RPE1_hTER_P53,FAM19A4,0.56,0.713,0.981,VE821
RPE1_hTER_P53,FAM19A5,-1.14,0.128,1.27,VE821
RPE1_hTER_P53,FAM205A,0.11,0.544,1.03,VE821
RPE1_hTER_P53,FAM206A,-0.3,0.382,1.11,VE821
RPE1_hTER_P53,FAM208A,0.63,0.737,0.976,VE821
RPE1_hTER_P53,FAM208B,0.88,0.811,0.968,VE821
RPE1_hTER_P53,FAM20A,0.07,0.527,1.04,VE821
RPE1_hTER_P53,FAM20B,0.19,0.574,1.02,VE821
RPE1_hTER_P53,FAM20C,0.52,0.699,0.984,VE821
RPE1_hTER_P53,FAM210A,0.37,0.643,0.996,VE821
RPE1_hTER_P53,FAM211A,-0.7,0.243,1.21,VE821
RPE1_hTER_P53,FAM211B,0.89,0.813,0.967,VE821
RPE1_hTER_P53,FAM212A,1.22,0.889,0.972,VE821
RPE1_hTER_P53,FAM212B,-0.39,0.35,1.14,VE821
RPE1_hTER_P53,FAM213A,-0.55,0.291,1.18,VE821
RPE1_hTER_P53,FAM213B,1.58,0.943,0.98,VE821
RPE1_hTER_P53,FAM214A,1.99,0.977,0.99,VE821
RPE1_hTER_P53,FAM214B,-1.1,0.136,1.26,VE821
RPE1_hTER_P53,FAM216A,0.08,0.531,1.04,VE821
RPE1_hTER_P53,FAM216B,0.02,0.508,1.05,VE821
RPE1_hTER_P53,FAM217A,0.16,0.565,1.03,VE821
RPE1_hTER_P53,FAM217B,0.19,0.576,1.02,VE821
RPE1_hTER_P53,FAM218A,0.24,0.594,1.01,VE821
RPE1_hTER_P53,FAM219A,-1,0.159,1.26,VE821
RPE1_hTER_P53,FAM219B,0.7,0.757,0.972,VE821
RPE1_hTER_P53,FAM221A,0.07,0.527,1.04,VE821
RPE1_hTER_P53,FAM221B,-0.32,0.374,1.12,VE821
RPE1_hTER_P53,FAM222A,0.37,0.643,0.996,VE821
RPE1_hTER_P53,FAM222B,1.22,0.889,0.971,VE821
RPE1_hTER_P53,FAM227A,1.46,0.928,0.977,VE821
RPE1_hTER_P53,FAM227B,-0.79,0.215,1.24,VE821
RPE1_hTER_P53,FAM228A,-1.67,0.0475,1.12,VE821
RPE1_hTER_P53,FAM228B,0.2,0.581,1.02,VE821
RPE1_hTER_P53,FAM229A,0.57,0.717,0.981,VE821
RPE1_hTER_P53,FAM24A,0.1,0.538,1.03,VE821
RPE1_hTER_P53,FAM26D,-0.76,0.224,1.23,VE821
RPE1_hTER_P53,FAM26E,-0.22,0.412,1.09,VE821
RPE1_hTER_P53,FAM26F,0.75,0.774,0.97,VE821
RPE1_hTER_P53,FAM32A,-0.53,0.297,1.18,VE821
RPE1_hTER_P53,FAM3A,1.48,0.931,0.978,VE821
RPE1_hTER_P53,FAM3B,0.52,0.698,0.984,VE821
RPE1_hTER_P53,FAM3D,0.67,0.748,0.975,VE821
RPE1_hTER_P53,FAM43A,-1.88,0.0302,0.958,VE821
RPE1_hTER_P53,FAM43B,1.01,0.844,0.968,VE821
RPE1_hTER_P53,FAM45A,0.48,0.685,0.987,VE821
RPE1_hTER_P53,FAM46A,0.27,0.606,1.01,VE821
RPE1_hTER_P53,FAM46B,-0.19,0.423,1.08,VE821
RPE1_hTER_P53,FAM46C,0.08,0.534,1.03,VE821
RPE1_hTER_P53,FAM46D,-1.01,0.157,1.26,VE821
RPE1_hTER_P53,FAM47A,1.58,0.943,0.98,VE821
RPE1_hTER_P53,FAM47B,0.95,0.829,0.967,VE821
RPE1_hTER_P53,FAM47E,1.66,0.952,0.983,VE821
RPE1_hTER_P53,FAM49A,0.25,0.599,1.01,VE821
RPE1_hTER_P53,FAM49B,-1.9,0.0286,0.937,VE821
RPE1_hTER_P53,FAM50A,0.74,0.771,0.97,VE821
RPE1_hTER_P53,FAM50B,-0.25,0.4,1.1,VE821
RPE1_hTER_P53,FAM53A,-1.08,0.14,1.26,VE821
RPE1_hTER_P53,FAM53B,-1.09,0.138,1.27,VE821
RPE1_hTER_P53,FAM53C,-0.66,0.255,1.2,VE821
RPE1_hTER_P53,FAM57A,0.69,0.756,0.972,VE821
RPE1_hTER_P53,FAM57B,0.6,0.727,0.977,VE821
RPE1_hTER_P53,FAM63A,-0.07,0.472,1.07,VE821
RPE1_hTER_P53,FAM63B,0.92,0.82,0.967,VE821
RPE1_hTER_P53,FAM64A,-0.77,0.22,1.23,VE821
RPE1_hTER_P53,FAM65A,0.89,0.813,0.967,VE821
RPE1_hTER_P53,FAM65B,-0.04,0.485,1.06,VE821
RPE1_hTER_P53,FAM65C,0.24,0.596,1.01,VE821
RPE1_hTER_P53,FAM69A,-0.24,0.407,1.1,VE821
RPE1_hTER_P53,FAM69B,-1.19,0.117,1.27,VE821
RPE1_hTER_P53,FAM69C,-0.88,0.19,1.25,VE821
RPE1_hTER_P53,FAM71A,-0.85,0.197,1.24,VE821
RPE1_hTER_P53,FAM71B,0.41,0.659,0.992,VE821
RPE1_hTER_P53,FAM71C,0.22,0.589,1.02,VE821
RPE1_hTER_P53,FAM71E1,0.72,0.764,0.972,VE821
RPE1_hTER_P53,FAM71E2,1.22,0.888,0.972,VE821
RPE1_hTER_P53,FAM71F1,-0.44,0.331,1.15,VE821
RPE1_hTER_P53,FAM71F2,0.09,0.534,1.03,VE821
RPE1_hTER_P53,FAM73A,-0.24,0.407,1.09,VE821
RPE1_hTER_P53,FAM73B,-0.84,0.199,1.24,VE821
RPE1_hTER_P53,FAM76A,1.22,0.888,0.972,VE821
RPE1_hTER_P53,FAM76B,0.52,0.697,0.984,VE821
RPE1_hTER_P53,FAM78A,0.97,0.833,0.968,VE821
RPE1_hTER_P53,FAM78B,1.49,0.932,0.978,VE821
RPE1_hTER_P53,FAM81A,0.75,0.774,0.97,VE821
RPE1_hTER_P53,FAM81B,0.56,0.713,0.981,VE821
RPE1_hTER_P53,FAM83A,0.34,0.634,0.999,VE821
RPE1_hTER_P53,FAM83B,-1.02,0.154,1.27,VE821
RPE1_hTER_P53,FAM83C,-0.4,0.345,1.14,VE821
RPE1_hTER_P53,FAM83D,0.46,0.676,0.989,VE821
RPE1_hTER_P53,FAM83E,0.19,0.574,1.02,VE821
RPE1_hTER_P53,FAM83F,-0.54,0.294,1.18,VE821
RPE1_hTER_P53,FAM83G,0.15,0.558,1.03,VE821
RPE1_hTER_P53,FAM83H,1.58,0.943,0.98,VE821
RPE1_hTER_P53,FAM84A,0.19,0.573,1.02,VE821
RPE1_hTER_P53,FAM84B,0.42,0.663,0.99,VE821
RPE1_hTER_P53,FAM89A,0.42,0.663,0.99,VE821
RPE1_hTER_P53,FAM89B,0.1,0.539,1.03,VE821
RPE1_hTER_P53,FAM8A1,-1.3,0.0962,1.3,VE821
RPE1_hTER_P53,FAM90A1,1.02,0.847,0.968,VE821
RPE1_hTER_P53,FAM96B,-2.67,0.00382,0.315,VE821
RPE1_hTER_P53,FAM98A,-0.73,0.233,1.22,VE821
RPE1_hTER_P53,FAM98B,0.82,0.795,0.969,VE821
RPE1_hTER_P53,FAM98C,0.57,0.717,0.98,VE821
RPE1_hTER_P53,FAM9A,-0.11,0.456,1.07,VE821
RPE1_hTER_P53,FAM9B,0.99,0.838,0.968,VE821
RPE1_hTER_P53,FAM9C,-0.82,0.207,1.24,VE821
RPE1_hTER_P53,FAN1,-0.14,0.446,1.08,VE821
RPE1_hTER_P53,FANCA,-3.8,0.0000717,0.0132,VE821
RPE1_hTER_P53,FANCB,-2.87,0.00205,0.213,VE821
RPE1_hTER_P53,FANCC,-4.73,0.00000112,0.000399,VE821
RPE1_hTER_P53,FANCD2,-1.07,0.143,1.26,VE821
RPE1_hTER_P53,FANCD2OS,0.7,0.758,0.972,VE821
RPE1_hTER_P53,FANCE,-3.08,1.05E-03,1.26E-01,VE821
RPE1_hTER_P53,FANCF,-1.17,0.12,1.28,VE821
RPE1_hTER_P53,FANCG,-1.02,1.53E-01,1.27,VE821
RPE1_hTER_P53,FANCI,-0.66,2.55E-01,1.2,VE821
RPE1_hTER_P53,FANCL,-0.67,0.253,1.2,VE821
RPE1_hTER_P53,FANCM,-1.27,0.101,1.29,VE821
RPE1_hTER_P53,FAP,0.35,0.635,0.999,VE821
RPE1_hTER_P53,FAR1,-0.2,0.419,1.09,VE821
RPE1_hTER_P53,FAR2,-0.8,0.213,1.24,VE821
RPE1_hTER_P53,FARP1,-1.27,0.102,1.29,VE821
RPE1_hTER_P53,FARP2,-0.23,0.407,1.09,VE821
RPE1_hTER_P53,FARS2,1.92,0.972,0.988,VE821
RPE1_hTER_P53,FARSB,0.81,0.791,0.97,VE821
RPE1_hTER_P53,FAS,-0.27,0.394,1.1,VE821
RPE1_hTER_P53,FASLG,0.89,0.814,0.967,VE821
RPE1_hTER_P53,FASN,-0.49,0.311,1.17,VE821
RPE1_hTER_P53,FASTK,1.06,0.855,0.968,VE821
RPE1_hTER_P53,FASTKD1,0.24,0.594,1.01,VE821
RPE1_hTER_P53,FASTKD2,0.12,0.549,1.03,VE821
RPE1_hTER_P53,FASTKD3,-0.14,0.445,1.08,VE821
RPE1_hTER_P53,FASTKD5,0.28,0.611,1.01,VE821
RPE1_hTER_P53,FAT1,-0.35,0.364,1.12,VE821
RPE1_hTER_P53,FAT2,-0.92,0.18,1.25,VE821
RPE1_hTER_P53,FAT3,-0.78,0.217,1.23,VE821
RPE1_hTER_P53,FAT4,1.05,0.854,0.968,VE821
RPE1_hTER_P53,FATE1,-0.47,0.318,1.16,VE821
RPE1_hTER_P53,FAU,-0.01,0.495,1.06,VE821
RPE1_hTER_P53,FAXC,0.94,0.825,0.967,VE821
RPE1_hTER_P53,FAXDC2,0.8,0.787,0.97,VE821
RPE1_hTER_P53,FBF1,0.35,0.637,0.998,VE821
RPE1_hTER_P53,FBLIM1,-1.09,0.137,1.26,VE821
RPE1_hTER_P53,FBLN1,-0.51,0.305,1.17,VE821
RPE1_hTER_P53,FBLN2,0.39,0.651,0.994,VE821
RPE1_hTER_P53,FBLN5,0.1,0.541,1.03,VE821
RPE1_hTER_P53,FBLN7,1.31,0.906,0.974,VE821
RPE1_hTER_P53,FBN1,1.09,0.863,0.969,VE821
RPE1_hTER_P53,FBN2,0.15,0.561,1.03,VE821
RPE1_hTER_P53,FBN3,-0.52,0.303,1.17,VE821
RPE1_hTER_P53,FBP1,-0.34,0.368,1.12,VE821
RPE1_hTER_P53,FBP2,-0.9,0.184,1.25,VE821
RPE1_hTER_P53,FBRS,-1.19,0.117,1.28,VE821
RPE1_hTER_P53,FBRSL1,0.24,0.594,1.01,VE821
RPE1_hTER_P53,FBXL12,0.13,0.552,1.03,VE821
RPE1_hTER_P53,FBXL13,-1.26,0.103,1.28,VE821
RPE1_hTER_P53,FBXL14,0.53,0.7,0.984,VE821
RPE1_hTER_P53,FBXL15,-1.06,0.146,1.26,VE821
RPE1_hTER_P53,FBXL16,-0.22,0.411,1.09,VE821
RPE1_hTER_P53,FBXL17,0.52,0.7,0.984,VE821
RPE1_hTER_P53,FBXL18,-0.3,0.381,1.11,VE821
RPE1_hTER_P53,FBXL19,-1.44,0.0755,1.25,VE821
RPE1_hTER_P53,FBXL2,0.72,0.763,0.972,VE821
RPE1_hTER_P53,FBXL20,-0.07,0.473,1.07,VE821
RPE1_hTER_P53,FBXL22,0.96,0.831,0.968,VE821
RPE1_hTER_P53,FBXL3,-0.27,0.392,1.11,VE821
RPE1_hTER_P53,FBXL4,0.77,0.78,0.97,VE821
RPE1_hTER_P53,FBXL5,1.47,0.929,0.978,VE821
